id,bill_id,organization_id,description,date,classification,order
21c59b3f-cb40-45bc-a8e2-4a2f13f3b230,ocd-bill/33781223-60ac-4a9e-b67c-55354943ffd2,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Committee Report: Ought to Pass 01/31/2023  (Vote 20-0; CC)  HC 11  P. 4,2023-02-07,"['committee-passage-favorable', 'passage']",3
0b18b7e5-3bfe-4b20-ab3a-e96c0e6fe32f,ocd-bill/1e2fcd60-edb1-43ab-9ad4-a26f3a015645,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,"Committee Report: Ought to Pass with Amendment # 2023-1138s, 03/30/2023; Vote 5-0; CC;  SC 15",2023-03-22,"['committee-passage-favorable', 'passage']",3
3e062e95-6f39-4cc5-a3e0-3e76be6e9510,ocd-bill/50a0c805-85af-41a5-9660-7876a9d47d5f,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Committee Report: Ought to Pass with Amendment # 2023-0894h (NT)  03/15/2023 (Vote 16-0; CC)  HC 16  P. 3,2023-03-16,"['committee-passage-favorable', 'passage']",3
cda68462-a7b4-4a73-912d-bcedd5abaf90,ocd-bill/f157f33e-8fa7-45ae-8883-691da0173558,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Full Committee Work Session: 02/28/2023 09:30 am LOB 201-203,2023-02-23,[],3
42ea5574-0f00-4224-815c-7c4bde22c0d1,ocd-bill/17fe5a95-9bfc-4ee4-8629-f0942c46988b,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,"Ought to Pass with Amendment 2023-0840s, MA, VV; OT3rdg; 03/16/2023;  SJ 10",2023-03-16,"['committee-passage-favorable', 'passage']",3
54dfb188-9b8a-4bdf-aea4-f97b541822ed,ocd-bill/8349072b-3afd-47df-aa17-a9809ece95f0,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Committee Report: Inexpedient to Legislate HB508-FN 01/31/2023 (Vote 11-9; RC)  HC 11  P. 22,2023-02-08,['committee-failure'],3
86b431e9-3190-4a9d-8af7-a830ee21c3ad,ocd-bill/09036550-d697-40f0-a643-eea936f8a754,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,"Rereferred to Committee, MA, VV; 02/22/2023;  SJ 8",2023-02-22,['referral-committee'],3
89fcc501-c244-4de1-9b25-7b2863032091,ocd-bill/4c95afe9-a511-414a-af6e-162e5077ec16,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,"Ought to Pass with Amendment 2023-0667s, MA, VV; OT3rdg; 03/09/2023;  SJ 9",2023-03-09,"['committee-passage-favorable', 'passage']",3
7e1765d0-4ab1-4485-8c72-786d9b32f8e3,ocd-bill/6882d8af-cc19-40b9-9cfa-8371853bd5d3,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Retained in Committee,2023-03-15,[],3
fd103316-3308-462e-abe2-98bcbb718885,ocd-bill/fea73b34-894e-43ea-b060-69028e73d4ad,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Retained in Committee,2023-02-24,[],3
