id,bill_id,note,date,classification,extras
5bf39725-a81d-4287-b407-e78f85fab352,ocd-bill/07ec70ad-7622-4c12-94c1-625148fcf303,Amendment #2021-1674s,,,{}
e3524474-b678-4200-b95f-8ccb47e796ec,ocd-bill/ef0d71b0-a51d-475b-966e-a53ea6ca3b0c,Amendment #2021-1885s,,,{}
1ef0f49e-ee5b-4335-8026-428d202c8135,ocd-bill/cbc1137e-1c32-4709-8404-4c7e4873e5f4,Amendment #2021-1009s,,,{}
dbe19629-70aa-407f-a684-d501f43d6194,ocd-bill/c8704a00-a046-4c7f-95c8-0afdf117d9dc,Amendment #2021-1784s,,,{}
5a9de60e-825d-43d4-8ffa-86b5f093c070,ocd-bill/0ca9296e-ed1a-4248-823c-81a0141032c5,Amendment #2021-0250h,,,{}
bfc1eff6-f993-4907-aa6e-81e7b9d6d498,ocd-bill/72087fff-b427-4ac9-8ed4-c03e408bcce8,Amendment #2021-1893e,,,{}
e561e65d-4303-4873-862c-3afe1ef911ae,ocd-bill/fc3e70b3-2e21-4ba1-a87f-b1757323c52e,Amendment #2021-0187h,,,{}
44f01f58-510c-45fd-8d4b-31c4bf50498c,ocd-bill/29082dd2-571d-4444-8f91-04daaaf71391,Amendment #2021-0255h,,,{}
ad8cd3aa-610c-4a1d-97aa-6887e60ee639,ocd-bill/d40e618d-9214-45c7-9a50-6da3ee409167,Amendment #2021-2060e,,,{}
36b74ba9-451a-4311-a23b-c17bc488f203,ocd-bill/510b18ee-5434-4812-8939-09cb06624dbc,Amendment #2021-2143h,,,{}
543b5fa4-94c8-42e6-a74e-615bceab31ef,ocd-bill/321c693a-8d16-46fd-abbb-e5a1ba111a24,Amendment #2021-1758h,,,{}
3c3b07ed-212f-4306-9c08-d6a2cc576216,ocd-bill/4dc49ed1-3396-4731-8c1c-3edcac8f1ea8,Amendment #2021-1053s,,,{}
1bc7c20d-b64b-43bc-8d5d-ee1b5efeb2c0,ocd-bill/047e8c32-6d03-4570-b652-7a346f289c4b,Amendment #2021-2288s,,,{}
2c85e158-1ae5-4400-bd9b-a2502ed838db,ocd-bill/34d875b8-3b7a-4c47-8fdc-8e03ca8e392b,Amendment #2021-1539s,,,{}
156266a4-8538-494b-a9a1-cfc0ac109e31,ocd-bill/384d3f0e-daa1-4fac-9222-d15d297f55c4,Amendment #2021-1237h,,,{}
aa18626c-ee23-4ce7-a9f2-27b9b70e74bc,ocd-bill/fa97115e-7c97-408d-82a6-b900ca796280,Amendment #2021-0552s,,,{}
2bba76e7-5646-41f3-bad1-64120a67f6f9,ocd-bill/a1a77791-5492-4faf-ab91-6c38e4894762,Amendment #2021-2070e,,,{}
23b12a1c-d298-4c00-90ec-df5c900d7a76,ocd-bill/0cd4ab84-aafa-46f2-8cdd-7d8b30c6b309,Amendment #2021-2123h,,,{}
287f9e33-9272-47d9-82b8-0bc992c997d7,ocd-bill/8869371f-73a8-442c-b1bf-fe3d4e4954a1,Amendment #2021-2246h,,,{}
031cda36-a5ae-4e01-8f6e-083b2b6a2953,ocd-bill/50d33b17-b1c7-4f41-99bc-cca997ee5d06,Amendment #2021-1303h,,,{}
a65b4c65-4a4a-44f9-ac6d-08ecf34f71f0,ocd-bill/f2e826bb-2a4f-48ec-8f60-c9c7d12aacae,Amendment #2021-1146s,,,{}
a4dd3df1-02d4-415e-98c9-8c572e27b6f7,ocd-bill/ca777140-43dc-4266-8d02-2b4f2152542b,Amendment #2021-0558s,,,{}
b8106a48-a9af-4b3b-a482-c13550c89d55,ocd-bill/84f6b6da-fa84-484c-9141-7a19fe24f4bb,Amendment #2021-0046h,,,{}
9e7a8428-7470-456f-9bf0-7e81a85a78f1,ocd-bill/cd0c2ee4-f39b-4196-beaa-9ffee4691294,Amendment #2021-1589s,,,{}
8fec993a-f09b-4820-b017-75bc9db147ff,ocd-bill/62c515c6-b5ff-41dc-9685-623c5c9fa0f3,Amendment #2021-2193h,,,{}
a57ee13a-567a-4501-9738-720dbce9d21f,ocd-bill/4ef98945-3f90-494e-aaa3-c031ed7092bc,Amendment #2021-2065e,,,{}
8e627214-9388-4aec-8dde-069f1e95fbde,ocd-bill/12e31c76-abec-4090-a58d-048f7d8fcd21,Amendment #2021-0249h,,,{}
e1988b5b-1aca-42e8-8cec-5249d453c2a1,ocd-bill/5e0bb602-6984-4c9a-9953-90c795ac30e6,Amendment #2021-1491h,,,{}
819b40b7-2950-4897-aec9-92dc9fbee336,ocd-bill/e15a251a-2ec5-4383-afe6-1512d441e43b,Amendment #2021-2057e,,,{}
8d49d4b8-7362-496c-912b-c3f1888cd7ec,ocd-bill/dfe00e8f-0bcd-45ea-84d9-61f33432aeb9,Amendment #2021-0450s,,,{}
c3950991-f851-4d40-9e9e-9c2d4288c73a,ocd-bill/125982d5-9184-4616-b095-4b8392bb3d3e,Amendment #2021-0276h,,,{}
5afb4f78-0d4c-4bd0-a68e-c3f74b14d78f,ocd-bill/aeb0f226-612b-42d8-83b3-b8a99029aaf1,Amendment #2021-1523s,,,{}
2ba42f44-2cb4-4bf8-aef5-dd5ce4a91092,ocd-bill/8f80e37a-2bef-4a73-8090-1fb27bce1784,Amendment #2021-0901h,,,{}
2f25ec1c-0910-48d1-80bf-3d275816161d,ocd-bill/83665716-9cbd-481c-a705-835c526fe751,Amendment #2021-2187h,,,{}
34d42d9c-292a-4535-bcaa-6b95ab22e288,ocd-bill/73fc1b4e-04ff-44dd-ab1a-03db7c159d57,Amendment #2021-1135s,,,{}
f99fe179-4ee3-4f56-ace1-b4d0f167d371,ocd-bill/9cb60c9d-6a86-40c8-8a00-2e9026a6d918,Amendment #2021-0349h,,,{}
1b31031a-2ad9-49b0-b384-3f9f8cc10455,ocd-bill/c99266df-0ac6-493b-8dca-1dd8ffaedfa6,Amendment #2021-0451s,,,{}
