id,identifier,title,classification,subject,session_identifier,jurisdiction,organization_classification
ocd-bill/f1325282-eb25-4d06-bcaa-47283d74b0e5,HB 568,relative to the New Hampshire energy strategy.,['bill'],[],2020,New Hampshire,lower
ocd-bill/7ce1e0e5-fb2b-4ba6-a05b-a541ed86993d,SB 545,establishing a committee to study the safety of residents and employees in long-term care facilities.,['bill'],[],2020,New Hampshire,upper
ocd-bill/a0e7689e-e691-419b-9f25-c997d26843e6,SB 227,relative to multiple-employer welfare arrangements.,['bill'],[],2020,New Hampshire,upper
ocd-bill/55936340-6de0-4403-9696-2b57b18a034d,HB 121,"relative to the regulation of massage, reflexology, structural integrator and Asian bodywork therapy establishments.",['bill'],[],2020,New Hampshire,lower
ocd-bill/204af89b-7e15-4d72-9f42-d0d0b2b88a2d,SB 536,requiring an annual report of the housing appeals board.,['bill'],[],2020,New Hampshire,upper
ocd-bill/b38e3eb7-3bfc-47c5-aee4-364e58454356,SB 108,relative to eligibility for the governor's scholarship program.,['bill'],[],2020,New Hampshire,upper
ocd-bill/3557f8d6-03cd-48ba-9b68-75a0bf34bc3c,SB 465,relative to the cost estimate or fiscal note requirement for legislation proposing a study.,['bill'],[],2020,New Hampshire,upper
ocd-bill/f2f14cb8-e923-4ceb-b6be-9adf7cfcb780,SB 172,relative to transfers within the judicial branch.,['bill'],[],2020,New Hampshire,upper
ocd-bill/05831023-b4e0-4276-8ee1-4e2491c9b8f6,SB 560,relative to placing Keno on a warrant.,['bill'],[],2020,New Hampshire,upper
ocd-bill/d7b476cc-e440-4230-8d97-144a024b99fa,SB 157,making undeclared voters eligible to be inspectors.,['bill'],[],2020,New Hampshire,upper
ocd-bill/427ece17-6431-4f03-823b-283ad3c6a319,HB 257,relative to purchasing alliances.,['bill'],[],2020,New Hampshire,lower
ocd-bill/432ffa71-d297-4196-8fc2-a8df63f21ade,HB 107,making appropriations for costs involved in controlling invasive aquatic species.,['bill'],[],2020,New Hampshire,lower
ocd-bill/0b58c59b-4ed7-4c32-9a62-5e6b38df421a,SB 45,relative to electioneering at polling places.,['bill'],[],2020,New Hampshire,upper
ocd-bill/2f0b1fc9-40e2-4179-8ada-e31a64291b3b,SB 441,relative to the definition of secured premises for the purpose of criminal trespass.,['bill'],[],2020,New Hampshire,upper
ocd-bill/24bb1308-b7a0-4c35-8cb8-480679207f59,SB 611,defining mobile service garages and relative to state vehicle inspection stations.,['bill'],[],2020,New Hampshire,upper
ocd-bill/b7d975d1-1b9a-4d1b-93e1-5a21c7507029,HB 150,relative to statements of financial interests filed by state officials.,['bill'],[],2020,New Hampshire,lower
ocd-bill/1d93dd6c-1a91-4529-93de-872bc3747fc0,HB 155,relative to procedures for determining and disclosing exculpatory evidence in a police officer's personnel file.,['bill'],[],2020,New Hampshire,lower
ocd-bill/7a0e7427-1dc1-4463-b1cf-104c37d92235,HB 715,relative to electrical energy storage.,['bill'],[],2020,New Hampshire,lower
ocd-bill/255dda0e-68ab-4a10-b1cb-a080b1f247ac,HB 578,"establishing a committee to study the safety of residents and employees in long-term care facilities, relative to cost controls in long-term care, and relative to the reimbursement of costs of training nursing assistants.",['bill'],[],2020,New Hampshire,lower
ocd-bill/ce2e44d8-3a7a-423d-8125-5b94a23ccccb,HB 397,relative to drivers' licenses for New Hampshire residents who do not possess a social security card.,['bill'],[],2020,New Hampshire,lower
ocd-bill/f4fd3e0c-4083-4af5-9533-d7f159cd0ce8,SB 288,relative to privatization contracts by state agencies.,['bill'],[],2020,New Hampshire,upper
ocd-bill/0b010950-bee9-4341-a057-3460630ac2fc,HB 520,relative to availability of diaper changing stations in public restrooms.,['bill'],[],2020,New Hampshire,lower
ocd-bill/54b17049-8180-4be4-bd50-aead53ed2659,SB 706,relative to appeals under New Hampshire's Child Protection Act.,['bill'],[],2020,New Hampshire,upper
ocd-bill/bc66d9cb-f233-4c56-8610-53f10958accb,HB 130,relative to property tax relief for totally and permanently disabled veterans.,['bill'],[],2020,New Hampshire,lower
ocd-bill/89079530-0b80-4263-8ccc-b72a8f9b127d,SB 23,relative to a town establishing a minimum age to purchase a product.,['bill'],[],2020,New Hampshire,upper
ocd-bill/773b74ef-6fba-43af-b4d6-a9b9b9f5b776,SB 570,relative to the reimbursement of costs of training nursing assistants.,['bill'],[],2020,New Hampshire,upper
ocd-bill/9c245a4a-ad2b-4b4b-b602-177ae041f867,SB 42,declaring Old Hampshire Applejack the state spirit of New Hampshire.,['bill'],[],2020,New Hampshire,upper
ocd-bill/7bb2c31d-3bb1-43a6-a8d7-63fd43385719,HB 186,establishing a state minimum wage and providing for adjustments to the minimum wage.,['bill'],[],2020,New Hampshire,lower
ocd-bill/bc08c14a-8801-4d13-bedd-e7b93da51ac1,HB 233,relative to the group and individual health insurance market.,['bill'],[],2020,New Hampshire,lower
ocd-bill/a49685f6-07a9-45c2-b953-caaf025819c7,SB 81,authorizing the department of health and human services to hire certain personnel and making an appropriation therefor.,['bill'],[],2020,New Hampshire,upper
ocd-bill/1268f247-d749-4545-997d-18a3873afbae,SB 729,relative to the board of medical imaging and radiation therapy.,['bill'],[],2020,New Hampshire,upper
ocd-bill/9e5277d1-d037-4a0b-b1e8-7762b301de85,HB 497,relative to payment by the state of a portion of retirement system contributions of political subdivision employers.,['bill'],[],2020,New Hampshire,lower
ocd-bill/f40e9690-77e3-469f-a0d0-4f96fabb02db,SB 152,relative to third party inspections conducted pursuant to a planning board approval.,['bill'],[],2020,New Hampshire,upper
ocd-bill/2e8b1d8b-424b-46d9-bbd9-c9411b6fb492,SB 122,relative to expenditures from the energy efficiency fund.,['bill'],[],2020,New Hampshire,upper
ocd-bill/19946cec-606b-4a12-bf9a-c65800f7bc2b,HB 655,regulating disorderly houses.,['bill'],[],2020,New Hampshire,lower
ocd-bill/9a2d08f9-4d85-4d5c-9fdc-7612d395df40,HB 652,relative to suicide prevention.,['bill'],[],2020,New Hampshire,lower
ocd-bill/b38c707f-f4c5-40cc-a2c3-d31653aa274b,HB 487,"establishing a registry for the deaf, hard of hearing, and deaf/blind in the department of health and human services.",['bill'],[],2020,New Hampshire,lower
ocd-bill/e49f9101-1f91-4665-894b-a6328b8619d1,HB 383,relative to the prohibition on unlawful discrimination in public and nonpublic schools.,['bill'],[],2020,New Hampshire,lower
ocd-bill/e3117acb-b5d0-4b74-a24f-a6b4e534356e,HB 466,relative to the capacity of electricity customer generators for eligibility for net energy metering.,['bill'],[],2020,New Hampshire,lower
ocd-bill/837ab48c-bf73-4265-a8cf-48667539d3d4,SB 490,prohibiting state vendors from making campaign contributions.,['bill'],[],2020,New Hampshire,upper
ocd-bill/35ad18b4-3b92-43ef-8b02-d73b00e58728,HB 666,relative to recounts in elections.,['bill'],[],2020,New Hampshire,lower
ocd-bill/8cb42a49-3409-4c72-a1eb-ad2da688d58f,HB 272,relative to temporary workers.,['bill'],[],2020,New Hampshire,lower
ocd-bill/2027d955-9948-4206-bbeb-4c647fdc0ec9,HB 717,prohibiting prescription drug manufacturers from offering coupons or discounts to cover insurance copayments or deductibles.,['bill'],[],2020,New Hampshire,lower
ocd-bill/e109f504-06d9-408b-a556-296d6c1b04b5,HB 153,relative to circumstances under which police officer disciplinary records shall be public documents.,['bill'],[],2020,New Hampshire,lower
ocd-bill/e8ee96c2-301a-441e-ac3e-7f5474f1bd5f,HB 556,allowing municipalities to process absentee ballots prior to election day.,['bill'],[],2020,New Hampshire,lower
ocd-bill/a6c53798-10ac-43e5-bf0d-35bad7751672,HB 306,prohibiting the destruction of sexual assault evidence collection kits.,['bill'],[],2020,New Hampshire,lower
ocd-bill/d4ea57c7-03f5-4c2f-98d3-4b934c256473,SB 182,relative to a duty to report when another person has suffered grave physical harm.,['bill'],[],2020,New Hampshire,upper
ocd-bill/e02391e1-fb67-4009-af14-04e265ed91fb,HB 319,authorizing Friends of Seabrook Rail Trail to issue decals for multi-use plates and establishing an oversight commission on multi-use decal plates.,['bill'],[],2020,New Hampshire,lower
ocd-bill/2df70ef8-e22b-40fd-807f-2df1df87599c,SB 459,relative to determining access to broadband.,['bill'],[],2020,New Hampshire,upper
ocd-bill/5a5a6102-a7f1-447f-bc38-9fc3542f691a,SB 575,relative to appeals from the victims' assistance commission.,['bill'],[],2020,New Hampshire,upper
ocd-bill/5c3e3bfd-94f3-4acc-b92f-598ba808069e,HB 707,relative to settlement money from actions pertaining to the contamination of groundwater or drinking water.,['bill'],[],2020,New Hampshire,lower
ocd-bill/c0ae7842-4a60-467f-84e5-45b0bb339c29,SB 438,establishing a commission to study the repeal of truth in sentencing.,['bill'],[],2020,New Hampshire,upper
ocd-bill/3970c37e-370f-4065-8b3d-e292edc3b2e4,SB 295,relative to the office of the child advocate.,['bill'],[],2020,New Hampshire,upper
ocd-bill/74bfd2a4-4633-4b8f-8b75-9e0ad77e90ee,HB 447,relative to school calendar days.,['bill'],[],2020,New Hampshire,lower
ocd-bill/b7039216-1e82-432a-a117-aa898fd9ae9e,HB 177,relative to the calculation of stabilization grants.,['bill'],[],2020,New Hampshire,lower
ocd-bill/3cd6278a-82d8-4a5b-a0ce-0f80ae2e0d16,HB 176,relative to grants for school building aid and making an appropriation therefor.,['bill'],[],2020,New Hampshire,lower
ocd-bill/28249e89-fab6-4e77-b55a-27853b73b631,SB 166,relative to competitive electricity supplier requirements under net energy metering.,['bill'],[],2020,New Hampshire,upper
ocd-bill/cb086cb0-459b-4404-90e5-636ea17a995e,HB 590,relative to the authority of the New Hampshire attorney general to enforce certain consumer protection laws.,['bill'],[],2020,New Hampshire,lower
ocd-bill/6cdf02b0-dfa6-40e5-8824-d5b0fbd7eeab,SB 530,relative to property tax exemptions for renewable energy systems.,['bill'],[],2020,New Hampshire,upper
ocd-bill/a4be8745-47f8-4727-aacc-66506fae719b,SB 75,establishing a commission to study the economic impact of national carbon pricing in New Hampshire.,['bill'],[],2020,New Hampshire,upper
ocd-bill/70ac8d10-b157-4a07-8e7c-2fff1710085c,SB 559,relative to municipal broadband infrastructure bonds.,['bill'],[],2020,New Hampshire,upper
ocd-bill/2fd70b3d-c480-4d02-bb7b-d89396250bca,HB 1232,relative to the burden of proof in special education hearings.,['bill'],[],2020,New Hampshire,lower
ocd-bill/0ef9a82e-7095-4767-b837-873b959884fe,HB 387,clarifying change of use occupancy classifications.,['bill'],[],2020,New Hampshire,lower
ocd-bill/8b52b05c-fbd9-487d-bd83-8c83c0cb20ab,SB 448,relative to certification of an employee bargaining unit.,['bill'],[],2020,New Hampshire,upper
ocd-bill/cee19ae0-6b91-42e9-8982-dc6a781c6cdd,HB 1530,relative to the Medicaid dental benefit working group.,['bill'],[],2020,New Hampshire,lower
ocd-bill/8a504f7c-c767-490b-bd63-bcfd6a27b057,HB 1572,establishing the New Hampshire local election participation act.,['bill'],[],2020,New Hampshire,lower
ocd-bill/f3b503d1-1b74-41c2-b46a-fc90f937e73c,HB 1619,relative to organ transplants.,['bill'],[],2020,New Hampshire,lower
ocd-bill/d7bf9391-36f2-40a3-803a-908824598980,HB 601,establishing an assurance deed and procedures therefor.,['bill'],[],2020,New Hampshire,lower
ocd-bill/187523a4-0d0f-4f35-b82f-f7e6d1827bf5,HB 1445,adding a building scientist to the building code review board.,['bill'],[],2020,New Hampshire,lower
ocd-bill/254293d3-7783-4a14-8df2-0f845de08b70,HB 1485,relative to the installation of video surveillance cameras in community homes and group homes.,['bill'],[],2020,New Hampshire,lower
ocd-bill/b768d327-e8ae-4a4f-88dd-d85086813d55,HB 1683,prohibiting the docking of dog tails and the cropping of dog ears.,['bill'],[],2020,New Hampshire,lower
ocd-bill/970f339d-6cb0-49c5-ac91-c5e984a26694,HB 1316,"relative to OHRV trails known as ""Ride the Wilds.""",['bill'],[],2020,New Hampshire,lower
ocd-bill/03e43f27-5f1d-4251-b475-be1e89a08c11,HB 1677,relative to the authority of the attorney general to supervise the county attorney.,['bill'],[],2020,New Hampshire,lower
ocd-bill/029f6273-7762-4fb5-a9de-42e72f7491d1,HB 1370,relative to baseload renewable generation credits for biomass energy facilities.,['bill'],[],2020,New Hampshire,lower
ocd-bill/3807d4e7-5c89-4701-b3a6-d2b808945c10,HB 1172,prohibiting state agencies from spraying pesticides targeting mosquitoes before dusk.,['bill'],[],2020,New Hampshire,lower
ocd-bill/13fdee51-b0d6-482b-a3a8-dfa13c01e081,HR 10,urging the return of armed service members from the Middle East.,['resolution'],[],2020,New Hampshire,lower
ocd-bill/e43b473b-2a53-4d63-9083-267ed245cddb,HB 1320,establishing a renter's insurance notification requirement.,['bill'],[],2020,New Hampshire,lower
ocd-bill/b64fac7f-ec9b-4d69-bf84-23a2a7ac631d,HB 678,relative to state funding of the cost of an opportunity for an adequate education for all New Hampshire students.,['bill'],[],2020,New Hampshire,lower
ocd-bill/a25dfac8-de09-4a2b-b9e2-886ab7b57908,HB 408,relative to postponement of town meetings and local elections.,['bill'],[],2020,New Hampshire,lower
ocd-bill/1a7779cb-9181-428e-b39e-c2edc93bd1d1,HB 1646,relative to historic racing.,['bill'],[],2020,New Hampshire,lower
ocd-bill/6c45178a-b608-427b-8804-e2d62cdc4d79,HB 1219,establishing a committee to study reducing local costs of health care for educators.,['bill'],[],2020,New Hampshire,lower
ocd-bill/c17c89f0-0c3a-401f-9805-bdd2c6cf50e7,HB 1194,establishing a surcharge for certain single use plastics.,['bill'],[],2020,New Hampshire,lower
ocd-bill/39589b82-50e6-49d4-85be-ed6ec0473567,HB 1628,increasing the age for vaping.,['bill'],[],2020,New Hampshire,lower
ocd-bill/bc941c2c-e647-4da1-a702-06d3a8e828ee,HB 1170,"adding a definition of ""reasonably described"" to the right-to-know law.",['bill'],[],2020,New Hampshire,lower
ocd-bill/2ae56f11-8433-45a5-bebd-7f130a24b05f,HB 1337,permitting parents or guardians to opt out of armed assailant drills in their child's school.,['bill'],[],2020,New Hampshire,lower
ocd-bill/e8d786f3-9fef-47b5-8a00-5fdef8bb1393,HB 1258,establishing a committee to study the impact on youth of media concerning them available on the Internet.,['bill'],[],2020,New Hampshire,lower
ocd-bill/6d798be5-de2e-483e-9bb7-ee40e16d97b1,HB 1350,requiring a locking safety device be provided for commercial firearm sales and transfers.,['bill'],[],2020,New Hampshire,lower
ocd-bill/15a90619-9503-4ea0-b2fb-81e5a0b957b7,HB 1208,relative to notification of pesticide application in residential property.,['bill'],[],2020,New Hampshire,lower
ocd-bill/7fe0150e-bcd1-40cd-954f-a2cff9866ab1,HB 1434,repealing premium contribution requirements for certain state and judicial retirees.,['bill'],[],2020,New Hampshire,lower
ocd-bill/6fdf9500-8cbf-45d7-bdbe-d90ee541c5c9,HB 1618,relative to fines for littering on public ways.,['bill'],[],2020,New Hampshire,lower
ocd-bill/45b900eb-77d2-403e-a914-431b3a4a051f,HB 1103,relative to the submission of evidence in divorce proceedings.,['bill'],[],2020,New Hampshire,lower
ocd-bill/43558489-d14d-4dda-ad88-e4c14f805a05,HB 1267,relative to the liability of directors and officers of New Hampshire nonprofit corporations.,['bill'],[],2020,New Hampshire,lower
ocd-bill/ca8f7f9a-d536-42bc-84f5-d9da34154288,HB 1573,establishing a safari hunting license for hunting certain exotic game.,['bill'],[],2020,New Hampshire,lower
ocd-bill/2551642a-9372-42ca-908d-61af423ac4c8,HB 1650,establishing a road usage registration fee and making an appropriation therefor.,['bill'],[],2020,New Hampshire,lower
ocd-bill/d573458a-5493-47a4-a302-7874ea2833fd,SB 181,requiring monitoring of certain radioactive air pollutants.,['bill'],[],2020,New Hampshire,upper
ocd-bill/60cf75ad-dde0-4cdb-81a9-976c067e1430,HB 1276,relative to ex-officio members of budget committees and planning boards.,['bill'],[],2020,New Hampshire,lower
ocd-bill/553f230d-9c16-4be3-ac66-9251bdb9688b,SB 494,relative to the public utilities commission estimates of electricity production for customer-sited sources that are net metered and for which renewable energy certificates are not issued.,['bill'],[],2020,New Hampshire,upper
ocd-bill/f0a56d30-ecc6-4069-98b9-f87251c93ae6,HB 1256,establishing a committee to study the effectiveness of the Granite Hammer/Shield programs.,['bill'],[],2020,New Hampshire,lower
ocd-bill/5eaca57d-d5d0-47c8-a195-188f3260f7e6,HB 1341,relative to vested status of group II members in the state retirement system.,['bill'],[],2020,New Hampshire,lower
ocd-bill/7b10ba04-9ac6-4073-ad1a-0eec362ae648,HB 1584,relative to the penalty for failure to comply with the requirements for lobbyists.,['bill'],[],2020,New Hampshire,lower
ocd-bill/977c143f-2b1e-4c93-b254-7a010a7f0380,HB 1215,relative to the installation of solar energy systems in condominiums and homeowner associations.,['bill'],[],2020,New Hampshire,lower
ocd-bill/0fd716f6-b4b3-4941-a81b-403967ad0281,SB 525,"relative to probate administration, distribution upon intestacy, and powers of attorney.",['bill'],[],2020,New Hampshire,upper
ocd-bill/3573dc81-00a4-41d6-9ab7-742248a19454,HB 1212,relative to the effect of homicide on distribution at death.,['bill'],[],2020,New Hampshire,lower
ocd-bill/eca6495a-5ae6-452a-a344-acbad0d53b09,HB 1689,relative to the minutes in nonpublic session under the right-to-know law.,['bill'],[],2020,New Hampshire,lower
ocd-bill/ff2fadfc-86cc-4f28-a816-ddc065e48bce,HB 1369,relative to the acceptance of high school course credits from certain schools or education agencies.,['bill'],[],2020,New Hampshire,lower
ocd-bill/f90d2c0d-5e5a-4f07-89f9-16b85292df2d,SB 660,relative to secondary game operator licenses.,['bill'],[],2020,New Hampshire,upper
ocd-bill/afcda5dc-7001-4670-830b-351c454cef2a,HB 1607,relative to liability for wrongful acts in an employer/employee relationship.,['bill'],[],2020,New Hampshire,lower
ocd-bill/05b58a26-0028-4b1e-acfd-5f968cde4ecd,SB 642,relative to the administration of epinephrine.,['bill'],[],2020,New Hampshire,upper
ocd-bill/85d5c7eb-bdf1-400f-bb49-73d2261727da,SB 540,repealing the emergency medical services personnel licensure interstate compact.,['bill'],[],2020,New Hampshire,upper
ocd-bill/cb5bea40-20ac-4fce-95f2-98df247b4170,SB 450,relative to brew pubs allowing customers to bring dogs to outdoor areas.,['bill'],[],2020,New Hampshire,upper
ocd-bill/405ef53a-55c1-4b18-96c3-04e3dd2297d0,SB 13,relative to limited electrical energy producers and net energy metering.,['bill'],[],2020,New Hampshire,upper
ocd-bill/62295743-702c-48ca-88c6-ab0b0900fdba,SB 513,relative to vehicle repair standards.,['bill'],[],2020,New Hampshire,upper
ocd-bill/ce0105a9-67cd-4969-969c-9197deac94ce,HB 1236,relative to the expectation of privacy.,['bill'],[],2020,New Hampshire,lower
ocd-bill/3c4a9ae4-3b26-44df-8280-a5c6c0756148,HB 1541,relative to including electrical storage facilities in the definition of energy facility.,['bill'],[],2020,New Hampshire,lower
ocd-bill/adb90c05-74fc-42b8-a84f-a4557a57bd66,HB 1653,"relative to domicile, residency, voter registration, and investigation of voter verification letters.",['bill'],[],2020,New Hampshire,lower
ocd-bill/3e7bda99-3c10-45ef-acd7-61bcba88b0d7,HB 1279,"relative to the terms resident, inhabitant, residence, and residency.",['bill'],[],2020,New Hampshire,lower
ocd-bill/74675532-6e83-45c9-af30-3a3a023e548d,HB 1356,repealing the therapeutic use of cannabis advisory council.,['bill'],[],2020,New Hampshire,lower
ocd-bill/5115fb89-6c4e-4322-8dc2-9916c4899b37,HB 1209,"requiring fidelity insurance coverage for condominium board members, managers, and employees.",['bill'],[],2020,New Hampshire,lower
ocd-bill/ac1c4300-7824-432e-ac13-368ea9712450,HB 1490,establishing a committee to study the taxation of property owners on private roads.,['bill'],[],2020,New Hampshire,lower
ocd-bill/57a64d5f-8096-4ade-b114-800497e6e001,HB 1651,relative to prisoners' voting rights.,['bill'],[],2020,New Hampshire,lower
ocd-bill/767f6779-0fa3-4f65-919e-d8815b5be985,HB 1447,relative to penalties for retired members of the retirement system exceeding part-time hourly limit.,['bill'],[],2020,New Hampshire,lower
ocd-bill/7ab278e7-af63-4a00-b837-e93590ebcbbf,HB 1675,relative to the right of any infant born alive to medically appropriate and reasonable care and treatment.,['bill'],[],2020,New Hampshire,lower
ocd-bill/787e8921-1fe3-4066-9675-854b9a9bbfbc,SB 749,relative to non-covered services under dental insurance plans.,['bill'],[],2020,New Hampshire,upper
ocd-bill/e7f54582-52bb-485c-afe4-c23a6d5d9e1e,HB 1617,clarifying the prohibition against the use of mobile electronic devices while driving.,['bill'],[],2020,New Hampshire,lower
ocd-bill/5a0a47b3-899c-43e0-b2ca-200fd30355c7,HB 1273,waiving the admission fee to state parks for military dependents.,['bill'],[],2020,New Hampshire,lower
ocd-bill/d0018ac8-bfb3-4690-86de-f6fb7f1e9e10,SB 608,relative to animals in motor vehicles.,['bill'],[],2020,New Hampshire,upper
ocd-bill/32136fc2-548d-4ad5-8b86-eb4a6461f99f,HB 1682,requiring schools to maintain food allergy plans to address food allergy safety and training.,['bill'],[],2020,New Hampshire,lower
ocd-bill/4dff2930-36a5-4517-a516-eeed8b2cd4e9,HB 1663,relative to the legalization and regulation of cannabis and making appropriations therefor.,['bill'],[],2020,New Hampshire,lower
ocd-bill/c0352d96-2839-4d3d-bce2-81705b75333c,HB 1652,including ski area ticket sales under the meals and rooms tax and dedicating the revenue to the governor's scholarship program for New Hampshire resident students.,['bill'],[],2020,New Hampshire,lower
ocd-bill/4e34dcc6-398c-4b37-b63f-e82e2e36bc20,SB 480,relative to participation in school sports programs for female student athletes.,['bill'],[],2020,New Hampshire,upper
ocd-bill/5bec2182-c8a4-49e5-96ae-99e79f5b9c82,HB 1145,authorizing Franklin Pierce University to issue decals for multi-use plates.,['bill'],[],2020,New Hampshire,lower
ocd-bill/f197b0e7-55f1-4fd3-97a3-97c3c99307af,SB 520,repealing the statute governing weather modification experimentation.,['bill'],[],2020,New Hampshire,upper
ocd-bill/5c93adb9-6caa-4d91-8c6f-6b1b3e095c0d,SB 535,authorizing school districts to adopt community service programs.,['bill'],[],2020,New Hampshire,upper
ocd-bill/290512ef-67ee-4b6d-af70-d82b7bc1a20d,HCR 9,rescinding all requests by the New Hampshire legislature for a federal constitutional convention.,['concurrent resolution'],[],2020,New Hampshire,lower
ocd-bill/8c639130-4844-42c5-8ae9-f48044764409,HB 1261,relative to the energy consumption reduction goal.,['bill'],[],2020,New Hampshire,lower
ocd-bill/1b83b8ef-f3dd-4ad2-894b-6bb50b333bce,HB 1413,requiring lobbyist forms submitted in writing to be legible.,['bill'],[],2020,New Hampshire,lower
ocd-bill/38e5a789-0e8e-4d15-bbba-10119e5c8414,HB 1554,relative to elections in collective bargaining.,['bill'],[],2020,New Hampshire,lower
ocd-bill/132fea52-29e8-4e2e-a1fd-624c0e7e49f0,SB 710,establishing a homeowners' association act.,['bill'],[],2020,New Hampshire,upper
ocd-bill/19b0d650-a95b-4d52-9ccf-fb2034a2b4cd,SB 468,relative to prohibited sexual contact involving persons in a position of authority.,['bill'],[],2020,New Hampshire,upper
ocd-bill/a27d52d1-4fa7-464c-b7f9-fb5f19fe2eb7,HB 1211,relative to a capital reserve fund in towns under the control of the budget committee.,['bill'],[],2020,New Hampshire,lower
ocd-bill/cce3bfed-ac05-4a67-847a-31fb41b0ce45,HJR 4,urging Congress to enact legislation or propose a constitutional amendment to grant statehood to the District of Columbia.,['joint resolution'],[],2020,New Hampshire,lower
ocd-bill/9388b88c-875d-4667-8239-cd6868f7d367,HB 1303,establishing a commission to study expanding public testimony opportunities to remote locations statewide.,['bill'],[],2020,New Hampshire,lower
ocd-bill/f4bef364-64d2-4f63-abf1-9046bff4c753,HB 1475,prohibiting abortions after detection of fetal heartbeat.,['bill'],[],2020,New Hampshire,lower
ocd-bill/3b61a7b2-23b1-4b68-a4f3-8cadb55dac0b,SB 561,relative to the appointment of town clerks.,['bill'],[],2020,New Hampshire,upper
ocd-bill/45876a87-3882-4e23-9ab7-7858d06a07b1,SB 415,relative to travel insurance.,['bill'],[],2020,New Hampshire,upper
ocd-bill/21574ef9-c606-4dfc-b8a3-bbd224b1ef60,HB 1259,relative to the rulemaking authority of the department of information technology.,['bill'],[],2020,New Hampshire,lower
ocd-bill/fdf90efa-1ae4-4259-930a-34b6fbbd375d,SB 581,amending the eligibility criteria for obtaining a part-time commercial lobster and crab license.,['bill'],[],2020,New Hampshire,upper
ocd-bill/2e37cab6-d073-4ad9-9a16-2a9480f9aa8a,SB 741,establishing the born alive protection act.,['bill'],[],2020,New Hampshire,upper
ocd-bill/c59b3e0e-95ca-4c83-bf37-676a91a7bc10,SB 489,relative to the absentee ballot application process.,['bill'],[],2020,New Hampshire,upper
ocd-bill/51474ed8-79a9-4d3e-b9a8-40cc24bf8a36,HB 1177,relative to qualifications of referees in the superior courts and circuit courts.,['bill'],[],2020,New Hampshire,lower
ocd-bill/5224a396-3ff9-4080-abce-374d593ed9be,HB 461,adding qualifying medical conditions to the therapeutic use of cannabis law.,['bill'],[],2020,New Hampshire,lower
ocd-bill/40c5f2f8-7901-4db4-8a02-5d86fefb12fd,HB 739,clarifying Medicaid spend-down requirements and requiring a report to the oversight committee on health and human services.,['bill'],[],2020,New Hampshire,lower
ocd-bill/9470d3d6-7b18-47f5-bfd3-a9e866af35be,SB 596,relative to hearings of the New Hampshire board of nursing.,['bill'],[],2020,New Hampshire,upper
ocd-bill/c8ae8ff0-e287-4c07-8936-61eb126003b3,SB 549,relative to the rebuttable presumption of harm under the child protection act.,['bill'],[],2020,New Hampshire,upper
ocd-bill/3774ec7a-07f9-43f2-8fe4-0e0b09313d11,SB 698,relative to the Interstate Compact on Child Placement.,['bill'],[],2020,New Hampshire,upper
ocd-bill/0c31ff73-49ae-4cd9-85e1-d3a8c3d331da,SB 531,relative to prior authorizations under group health insurance policies and managed care.,['bill'],[],2020,New Hampshire,upper
ocd-bill/e8b81b3d-362f-4d7c-97ac-c77e5f8fd942,HB 1412,requiring secondary schools to grant educational credit for certain courses completed.,['bill'],[],2020,New Hampshire,lower
ocd-bill/fcfa24b1-6ede-4dcb-9b8d-c2ee75dca0f0,HB 1378,establishing a committee to study oversight authority and timelines for processing and retaining sexual assault evidence collection kits.,['bill'],[],2020,New Hampshire,lower
ocd-bill/72ab9b88-aa3b-43a8-8634-53ba5e07840e,HB 1180,relative to certain assets in a divorce proceeding.,['bill'],[],2020,New Hampshire,lower
ocd-bill/6b9fbc81-c345-4c84-ad12-73f917c40430,SB 453,establishing an insurance regulatory sandbox program to temporarily test insurance technology products and services.,['bill'],[],2020,New Hampshire,upper
ocd-bill/a1a411cb-c309-424d-bf39-692ca3ab1e43,HB 102,relative to municipal ordinances regulating single-use bags.,['bill'],[],2020,New Hampshire,lower
ocd-bill/98f74326-08c8-42b1-a377-00ee01214897,HB 1656,relative to an act granting immunity from prosecution for prostitution for reporting a sexual assault.,['bill'],[],2020,New Hampshire,lower
ocd-bill/ef0ebb71-9636-4fd2-8cea-9dca8262aefe,HB 376,establishing a committee to study best practices for companion animal groomers.,['bill'],[],2020,New Hampshire,lower
ocd-bill/71ac8d90-eeca-44d8-81a2-18117c8159c1,HB 1265,relative to the requirement of qualifying medical condition for prescriptions for therapeutic cannabis.,['bill'],[],2020,New Hampshire,lower
ocd-bill/f6a6ad4c-d8b1-4d62-ac44-0ad83515b328,SB 538,establishing a commission to study property tax exemptions for charitable organizations.,['bill'],[],2020,New Hampshire,upper
ocd-bill/3c0a1530-1e5b-4130-867c-3985a09f4852,HB 1266,"making temporary modifications to the absentee voter registration, absentee ballot application, and absentee voting processes in response to the novel coronavirus (Covid-19) disease.",['bill'],[],2020,New Hampshire,lower
ocd-bill/0b4249db-9ab0-439b-945c-e65b3c265d0d,HB 1463,relative to the operation of a mixed use school bus.,['bill'],[],2020,New Hampshire,lower
ocd-bill/3be0312e-d9f1-47dc-8ce9-dd76be728f46,HB 1635,requiring climate education in grade and secondary schools.,['bill'],[],2020,New Hampshire,lower
ocd-bill/bb151f34-6e78-4e63-a807-d8a9639a2776,HB 308,establishing a condominium dispute resolution board.,['bill'],[],2020,New Hampshire,lower
