id,bill_id,organization_id,description,date,classification,order
76f65782-8a11-4b73-bced-278641a2df8e,ocd-bill/e6e9f0d4-6c32-48ef-8c22-382f3403539b,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Committee Report: Without Recommendation  03/05/2024 (Vote 10-10; RC),2024-03-06,[],3
354e2ceb-8f88-4b07-94f8-0b578fc721a1,ocd-bill/75956000-d88d-4655-b7a2-556a495eb9ec,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,"Ought to Pass: RC 16Y-8N, MA; OT3rdg; 03/07/2024;  SJ 6",2024-03-07,"['committee-passage-favorable', 'passage']",3
f18a7a2b-c5d4-4800-b311-26fdf5d52dd4,ocd-bill/0f6929fa-9045-4053-9257-8aeca5985252,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Subcommittee Work Session: 03/07/2023 10:00 am LOB210-211,2023-02-23,[],3
dd0442a7-03fd-44a9-b17f-9ccc4999687f,ocd-bill/20346f77-f0b8-46d5-8f77-d2104e7e89a5,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Committee Report: Inexpedient to Legislate  01/19/2024 (Vote 20-0; CC)  HC 4  P. 4,2024-01-24,['committee-failure'],3
e1a91952-119b-4381-a26d-0e5e33bfb593,ocd-bill/39ba97c6-a509-4486-a34a-7414c3a19d1a,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Committee Report: Ought to Pass  01/19/2024 (Vote 20-0; RC)  HC 4  P. 16,2024-01-24,['committee-passage-favorable'],3
cd1973ef-58bd-43b8-9c20-7741472481ee,ocd-bill/529c486b-47a3-4682-9d00-d97f6d8947da,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Executive Session: 02/23/2024 09:30 am LOB 202-204,2024-02-14,[],3
01f4e638-55ae-4669-b082-c63b5a32cd88,ocd-bill/b04d9914-0762-4a80-8619-b5e33e26f0f4,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Executive Session: 02/23/2024 09:30 am LOB 202-204,2024-02-14,[],3
4a3191e6-5b3b-4dc4-a4c6-49e7684b6f10,ocd-bill/d82aa4a1-efc8-494d-a8ce-a7039cf42ad3,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Committee Report: Refer for Interim Study  02/07/2024 (Vote 19-0; CC)  HC 6  P. 8,2024-02-08,[],3
a51de78d-be2f-42d1-a14e-063597f9670f,ocd-bill/d035b445-6327-4af2-b951-99071cd431da,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,"Rereferred to Committee, MA, VV; 02/22/2023;  SJ 8",2023-02-22,['referral-committee'],3
71d4243b-fe5a-45a2-9dc9-b6f835189a31,ocd-bill/064abbe7-768a-404c-8dee-c663fe80012e,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,"Ought to Pass: MA, VV; OT3rdg; 03/07/2024;  SJ 6",2024-03-07,"['committee-passage-favorable', 'passage']",3
7fa1f985-1d69-4e50-ac86-58d3ca2056b0,ocd-bill/2626c26a-f50d-47da-b0f9-c4e8e66123e3,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Committee Report: Ought to Pass  01/19/2024 (Vote 20-0; CC)  HC 4  P. 10,2024-01-24,['committee-passage-favorable'],3
75b3fba0-0cb7-429f-b660-68245784f4c7,ocd-bill/496f72fa-9e9f-444d-a233-4678532578a3,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Committee Report: Inexpedient to Legislate  02/13/2024 (Vote 20-0; CC)  HC 9  P. 7,2024-02-20,['committee-failure'],3
171c4551-1731-4dff-bd7e-30da221c503c,ocd-bill/224af623-c009-44c7-ad22-7912c7b83921,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Full Committee Work Session: 02/13/2024 10:00 am LOB 202-204,2024-02-07,[],3
499de02a-3609-4a2e-b30a-27471d2ab7e2,ocd-bill/aaa58db3-4684-4c06-9ff1-5af1d781b7f7,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Full Committee Work Session: 02/13/2024 10:00 am LOB 202-204,2024-02-07,[],3
47e766d4-3f12-480a-9a70-e2889ca3f8d5,ocd-bill/13f79e9c-4566-405f-8451-9c5ca9d642df,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Committee Report: Refer for Interim Study  02/07/2024 (Vote 20-0; CC)  HC 6  P. 6,2024-02-08,[],3
3857af29-3bc9-499c-b39e-a04c242ceeae,ocd-bill/3c7656b1-4560-4bd5-ba31-8f0f1ad788ee,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Committee Report: Inexpedient to Legislate  01/16/2024 (Vote 17-0; CC)  HC 4  P. 11,2024-01-25,['committee-failure'],3
fc0a92b1-c688-4532-a43a-bcf95481f105,ocd-bill/1b1c089e-b85e-4790-8cc4-6db328fa0383,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Majority Committee Report: Inexpedient to Legislate  02/20/2024 (Vote 10-6; RC)  HC 9  P. 17,2024-02-23,['committee-failure'],3
0361e677-4fed-4680-b5af-c8da5dbc3920,ocd-bill/c1c02a2d-7a50-488d-83d6-114bab03e96e,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Committee Report: Ought to Pass with Amendment # 2024-0453h   02/06/2024 (Vote 13-0; RC),2024-02-09,['committee-passage-favorable'],3
76a21b19-953a-41de-b4ae-7c0438fd6d3f,ocd-bill/f111e288-3cca-4916-a885-9015a3582111,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,==CONTINUED== Executive Session: 02/02/2024 01:30 pm LOB 206-208,2024-01-24,[],3
8f1be7e0-5f79-47c5-931d-a3c0bb483065,ocd-bill/695c13cf-fa14-412d-bea6-c0a4da0a605c,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,"Committee Amendment # 2024-0258s, AA, VV; 02/08/2024;  SJ 3",2024-02-08,[],3
8da5d70e-cc36-4d55-b24d-950062740a74,ocd-bill/de2f3320-6c11-4e0a-beb2-f855c6fc28cf,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,"Committee Amendment # 2024-1335s, RC 14Y-10N, AA; 04/05/2024;  SJ 8",2024-04-05,[],3
993f3f3c-4d05-4954-a0ed-9759c7d1d532,ocd-bill/0045ab9b-b6aa-4fd3-b20d-6f54f664b53f,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Committee Report: Inexpedient to Legislate  02/01/2024 (Vote 18-0; CC)  HC 6  P. 4,2024-02-06,['committee-failure'],3
452315d4-4434-4ce6-9136-12caff64e042,ocd-bill/3b54431b-69c1-4ad4-8334-6099f4ffb748,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Subcommittee Work Session: 02/20/2024 10:00 am LOB 305,2024-02-14,[],3
3ec2d10b-553f-4181-bd7c-a2bb373e4155,ocd-bill/18b00a21-e739-4059-b60c-e42fa4138bda,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Committee Report: Refer for Interim Study  03/06/2024 (Vote 18-0; CC),2024-03-12,[],3
812b56eb-a263-461a-92c7-961d8eb66ddb,ocd-bill/0483dc5e-5f70-4d23-b9de-2014cac89232,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Committee Report: Ought to Pass  03/13/2024 (Vote 20-0; CC)  HC 12  P. 16,2024-03-19,['committee-passage-favorable'],3
7df066a4-ac02-4397-9928-2a8db388adf7,ocd-bill/60515bea-a84b-45ab-9623-0aef9debe288,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,==RECESSED== Executive Session: 01/31/2024 10:00 am LOB 205-207,2024-01-25,[],3
ec341b54-d197-43de-9b48-90379eee796f,ocd-bill/98c0c9de-8be5-4b68-a054-d12f7ecc392d,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Majority Committee Report: Inexpedient to Legislate  03/06/2024 (Vote 15-5; RC),2024-03-15,['committee-failure'],3
d9e96f44-364d-44fe-8c79-95e397697c3c,ocd-bill/7a74240b-0071-4b99-ac21-63114848d430,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,"Sen. Gray Moved Laid on Table, MA, VV; 02/21/2024;  SJ 5",2024-02-21,[],3
22bcadbe-5b2e-4531-ada2-34f73a34a314,ocd-bill/9868c569-46b0-451e-9c45-14b4dac2d3db,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Executive Session: 01/09/2024 02:30 pm 206-208,2024-01-16,[],3
9789033e-224d-4197-b499-2aeea8071e48,ocd-bill/b174e295-8568-4c66-a0b6-de313af045ba,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,"Committee Report: Ought to Pass with Amendment # 2024-0664s, 02/21/2024; Vote 5-0; CC;  SC 8",2024-02-15,['committee-passage-favorable'],3
1b9918f5-1096-4cc2-b128-3524008a22b5,ocd-bill/b2e8ab79-e019-415a-9d54-10bbeed74f89,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,"Refer to Interim Study, MA, VV; 04/05/2024;  SJ 8",2024-04-05,['referral'],3
c5a7eba7-820d-4f3a-a5d5-83ad76e66455,ocd-bill/72d1e7ca-e2d9-4053-bf0a-80a445546af9,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,"Committee Amendment # 2024-0060s, AA, VV; 01/18/2024;  SJ 2",2024-01-18,[],3
7723199c-bf60-4018-a383-1b5c9c1b18af,ocd-bill/2d3f5d4f-51c2-468e-9f63-d8c3600ad78a,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Subcommittee Work Session: 02/21/2024 10:00 am LOB 302-304,2024-02-14,[],3
5aa4f874-1abb-4f91-bc7f-9865a0be9699,ocd-bill/f3dd94a4-8cfb-439d-a168-ec0b07f2d80a,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,"Inexpedient to Legislate, MA, VV === BILL KILLED ===; 02/08/2024;  SJ 3",2024-02-08,['failure'],3
ed87c80c-9c76-4a60-9820-d637dca346f7,ocd-bill/b08667dd-87d8-41ad-b189-dce0f4da49c9,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,"Sen. Pearl Floor Amendment # 2024-0092s, AA, VV; 01/18/2024;  SJ 2",2024-01-18,[],3
1f35f893-7cfe-4dc9-8150-e9b13397de36,ocd-bill/5fe01434-d19a-421c-ae81-2a2783fab828,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,"Inexpedient to Legislate, MA, VV === BILL KILLED ===; 02/08/2024;  SJ 3",2024-02-08,['failure'],3
ba733fea-35ec-4ee7-be5d-3bb97e4d1be5,ocd-bill/1a9c5bf3-94d3-4709-9cd1-941180ea2cbe,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Committee Report: Ought to Pass  01/24/2024 (Vote 13-0; CC),2024-01-30,['committee-passage-favorable'],3
55fc75e1-b9ff-4d43-b10b-11a784f50ea1,ocd-bill/133be2a2-7d2b-4f72-ad7d-59efb42c3838,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,"Ought to Pass: MA, VV; OT3rdg; 03/07/2024;  SJ 6",2024-03-07,"['committee-passage-favorable', 'passage']",3
273bbee4-f29a-468b-9b10-d13cc88ec93d,ocd-bill/94250a5c-694f-4ec2-b1f3-9bd4b2131777,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Committee Report: Inexpedient to Legislate  02/06/2024 (Vote 20-0; CC)  HC 6  P. 10,2024-02-08,['committee-failure'],3
5c85e63d-21bd-4887-bd75-1e01fe84f944,ocd-bill/477f7312-d5f5-443a-97ff-16948c004988,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,==CONTINUED== Executive Session: 01/31/2024 10:00 am LOB 205-207,2024-01-25,[],3
1eeace66-9572-4952-bedc-3eb9e02b230b,ocd-bill/ea4cdcb0-e6c4-44e6-bcb1-492f8b203241,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,==RECESSED== Executive Session: 03/06/2024 09:30 am LOB 205-207,2024-02-22,[],3
2ecf3d95-529e-4d24-814e-96f1688a15d7,ocd-bill/1e35a36c-49ee-447e-acf0-d32ab7a99fcd,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,"Committee Amendment # 2023-0665s, AA, VV; 03/09/2023;  SJ 9",2023-03-09,[],3
e90aa237-c558-442f-b689-2ef8a819ed75,ocd-bill/1c0eac3e-9fa8-4555-b0fa-1346470db07d,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Executive Session: 02/12/2024 09:30 am LOB 202-204,2024-02-07,[],3
fb614ad2-49e4-4f67-870b-1f6b6b3449b4,ocd-bill/d5289431-1d8a-4437-924a-2bd50f904fe5,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Executive Session: 01/30/2024 10:00 am LOB 210-211,2024-01-31,[],3
60b22033-e53e-4266-94d4-6a82715df03f,ocd-bill/1aa5ed8b-dad7-4af9-98e0-89c634452b2e,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Committee Report: Ought to Pass with Amendment # 2024-0476h   02/06/2024 (Vote 14-0; RC)  HC 9  P. 17,2024-02-09,['committee-passage-favorable'],3
e345b084-4204-432d-b243-678cd2c6ea6c,ocd-bill/63ac9c2b-2114-42cd-9df0-b3d24f22505f,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Committee Report: Without Recommendation  03/11/2024 (Vote 10-10; RC),2024-03-15,[],3
85fed27f-6ec5-4f8d-b5d8-85c0f34bcbbf,ocd-bill/b7a0a2ba-d5c8-4ffe-8da7-5f91c7e7213b,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Executive Session: 02/07/2024 01:00 pm LOB 306-308,2024-02-02,[],3
6b6b0b9c-f118-42b5-83cb-d010f8d02b00,ocd-bill/e6c52919-c0db-47cd-9629-4f44f2d298f3,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,"Ought to Pass: MA, VV; OT3rdg; 02/08/2024;  SJ 3",2024-02-08,"['committee-passage-favorable', 'passage']",3
ad782df0-7795-416e-a414-2892ef50d12a,ocd-bill/721b6534-21df-4841-a53e-e9633be8edd2,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Executive Session: 03/13/2024 10:00 am LOB 306-308,2024-03-06,[],3
29290605-c04c-40a2-a4de-920237700395,ocd-bill/fd1f7e35-b679-4dfa-9bbb-b3142f0898f2,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Committee Report: Refer for Interim Study  03/13/2024 (Vote 15-1; CC)  HC 12  P. 15,2024-03-15,[],3
c855dabc-8ab6-42b0-9f60-13ddb7cd94a0,ocd-bill/63bbc967-703a-49fd-91e8-425fd5bdad71,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Executive Session: 02/06/2024 10:00 am LOB 301-303,2024-01-30,[],3
a20b580c-3753-4de8-ac8a-336e4e8aed77,ocd-bill/db23d5cf-0e37-438c-8e4c-39a06a7650e6,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Executive Session: 03/08/2023 01:15 pm LOB 202-204,2023-03-01,[],3
fc0f02fc-d58d-4dfe-a200-a02a58947c44,ocd-bill/5d7a8134-a48b-462d-9ec8-35490c6ff3d8,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,"Committee Amendment # 2024-0665s, AA, VV; 02/21/2024;  SJ 5",2024-02-20,[],3
3a1d365c-a083-4214-aa42-8140e4632f37,ocd-bill/6d3557cc-f64b-4501-89bd-138af0ce95fe,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Executive Session: 02/08/2023 01:30 pm LOB 210-211,2023-02-02,[],3
1a8d191d-af62-4701-8b8e-7408599c09ea,ocd-bill/545de3ff-8000-467d-b90f-b02b90fdd72a,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Executive Session: 02/20/2024 10:00 am LOB 301-303,2024-02-14,[],3
9f41d879-951c-464b-96d1-2e36cb15dc61,ocd-bill/312511ad-56dd-447a-a9a1-fee3809f1e94,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Executive Session: 02/07/2024 10:30 am LOB 306-308,2024-01-31,[],3
294b63f3-c08f-4a5a-b39f-3fd91ed0e974,ocd-bill/def148f1-89ba-4bc4-b4b8-469d6f8f8758,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Majority Committee Report: Inexpedient to Legislate  02/13/2024 (Vote 10-5; RC)  HC 9  P. 18,2024-02-20,['committee-failure'],3
23e07acf-e0d0-43ad-82d2-f703efcbafb9,ocd-bill/34c2b0f4-4c15-4049-887b-3d578856fd85,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Full Committee Work Session: 01/31/2024 09:00 am LOB 305,2024-01-24,[],3
c9544ac9-ae1b-41f9-b024-b0fdb9a56c3f,ocd-bill/9c9342c9-16fe-41ef-ad55-1fa79417807f,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Retained in Committee,2023-03-08,[],3
74377793-81cc-4883-848d-dc015797b266,ocd-bill/d6320f86-15fa-4d7f-9d1a-6dc2889071b7,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Executive Session: 01/30/2024 03:00 pm LOB 302-304,2024-01-22,[],3
64b5ce42-7b14-4632-9428-42f57aa3f9a4,ocd-bill/0fc4d45f-85ef-4d0c-9311-2d75177ab99a,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,==CONTINUED== Executive Session: 03/11/2024 01:00 pm LOB 205-207,2024-03-06,[],3
b7aa6c4b-9cfc-4a09-97b3-27d68983bdc0,ocd-bill/93abd60f-93f0-418d-bb79-f4cc6aad6ec8,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Retained in Committee,2023-03-15,[],3
ffd42f8a-d439-4918-9378-1729d5f673b6,ocd-bill/d71ae710-fcc0-4754-bef6-d7b59ed00f4d,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,"Inexpedient to Legislate, MA, VV === BILL KILLED ===; 03/07/2024;  SJ 6",2024-03-07,['failure'],3
433ede14-8d49-4ea2-bff0-bd161eea81dd,ocd-bill/61ea4849-2366-4cae-a63a-eb7d72ed0cf7,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Retained in Committee,2023-01-26,[],3
4cf394d1-830f-4e70-b250-689b62f8be67,ocd-bill/f58198bc-082e-4c7d-bb40-9832f724a270,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Executive Session: 03/07/2023 10:00 am LOB 201-203,2023-03-01,[],3
5854a229-27f0-45f2-923b-a9b369ad5cb5,ocd-bill/118b3b96-1e86-4770-9512-f3127b5c6613,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,"Ought to Pass with Amendment 2024-0823s, MA, VV; OT3rdg; 03/07/2024;  SJ 6",2024-03-07,"['committee-passage-favorable', 'passage']",3
3e5a25ef-bfe4-4f9e-8cd9-08dede28da2d,ocd-bill/ae4a9172-c370-4a34-8323-87b15ff72cf8,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,"Ought to Pass with Amendment 2024-0055s, MA, VV; OT3rdg; 01/18/2024;  SJ 2",2024-01-18,"['committee-passage-favorable', 'passage']",3
de38eaa4-04b8-47c2-91f5-ba8e3e0fbcff,ocd-bill/897bd820-81b9-4939-a41b-f04159a3f5ef,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Committee Report: Ought to Pass  01/19/2024 (Vote 19-0; CC)  HC 4  P. 10,2024-01-24,['committee-passage-favorable'],3
0e4f7a11-0891-443e-88eb-c087a8155218,ocd-bill/d8acd3f8-8e1f-4376-8ad9-a8cdaadfeb0b,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,"Committee Amendment # 2024-1101s, AA, VV; 03/21/2024;  SJ 7",2024-03-21,[],3
e07cf0cc-7a68-4c0f-ad7e-9d5fd611d628,ocd-bill/cb65b204-d37a-4949-8b35-1571383ac47c,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,==CONTINUED== Executive Session: 02/02/2024 01:30 pm LOB 206-208,2024-01-24,[],3
2693c904-5c57-442a-8640-cc9d6c33a77a,ocd-bill/9de470e8-3a2d-4f96-80e9-27135e4b3fac,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Executive Session: 02/07/2024 01:15 pm LOB 302-304,2024-01-31,[],3
be3369c7-e836-457a-a269-664d628e72fb,ocd-bill/dd3b012e-897b-4b76-9482-35f085cc1666,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Executive Session: 02/15/2023 01:15 pm LOB 302-304,2023-02-09,[],3
368c1d74-f4c1-4dc3-bd1c-aacfc0a59ab8,ocd-bill/bbd492ac-61b8-4bb7-9099-8f57de26286b,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Majority Committee Report: Inexpedient to Legislate  02/13/2024 (Vote 10-9; RC)  HC 9  P. 32,2024-02-20,['committee-failure'],3
b348fa91-33ef-49b4-a199-31183fef3711,ocd-bill/fe6dc418-2725-4279-b226-5200f45bf021,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,==CONTINUED== Executive Session: 02/06/2024 02:30 pm LOB 307,2024-01-05,[],3
837f8403-d291-49c0-8f43-3ba47ae219dd,ocd-bill/170e618d-fc3b-405a-a68e-317382d4d1a8,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,==RECESSED== Executive Session: 01/30/2024 03:00 pm LOB 302-304,2024-01-22,[],3
65d71460-5cf2-42fa-b508-6a199d992679,ocd-bill/12f0cd44-fb79-4ece-9817-feb959abf23e,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Ought to Pass with Amendment 2024-0603h: MA VV 02/22/2024  HJ 6  P. 90,2024-02-22,"['committee-passage-favorable', 'passage']",3
5b9909a5-5c90-449b-9b97-9bc5de0f552d,ocd-bill/dd59775d-a476-427d-861f-97945da7fd7c,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Committee Report: Ought to Pass with Amendment # 2024-0417h   02/07/2024 (Vote 20-0; CC),2024-02-13,['committee-passage-favorable'],3
2fdd2fd4-966a-4797-b657-dcbfdf518978,ocd-bill/7d246c7b-33e8-46a4-9263-19683f7dcbbb,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Committee Report: Inexpedient to Legislate  02/13/2024 (Vote 19-0; CC)  HC 9  P. 15,2024-02-20,['committee-failure'],3
5d6b391f-d2b9-4533-9eed-6af28dcd17cf,ocd-bill/ad7f8bee-0048-4303-a6a5-3bdd60ade1bc,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Subcommittee Work Session: 01/30/2024 01:15 pm LOB 306-308,2024-01-25,[],3
cc510090-81fc-4771-893a-90b8859fa243,ocd-bill/fc2b3dd4-a3e5-4caf-8b3e-5dd78be4d2b5,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Committee Report: Inexpedient to Legislate  01/18/2024 (Vote 14-1; CC)  HC 4  P. 7,2024-01-24,['committee-failure'],3
4e4f7604-93bf-48d6-9652-b3d612ad78af,ocd-bill/6b8ddfb2-9f9d-4db5-9ea6-fcaaf834517b,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,"Refer to Interim Study, MA, VV; 03/07/2024;  SJ 6",2024-03-07,['referral'],3
ab71185c-e0ec-4972-acd3-183ee5f3c947,ocd-bill/d6f81adc-8d67-4a38-867d-09ff1e50f94d,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Committee Report: Inexpedient to Legislate  02/07/2024 (Vote 18-1; CC)  HC 6  P. 8,2024-02-08,['committee-failure'],3
cce701e3-c307-439f-8972-8137383c6c8c,ocd-bill/4c43e4cc-1bd3-4086-83d9-29dcf0fa19c3,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Executive Session: 03/06/2024 01:00 pm LOB 305,2024-02-23,[],3
9dd02e68-4541-4578-94e6-81f5d028dc0a,ocd-bill/ac65c684-d096-4233-b740-ee8910a520d6,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Committee Report: Ought to Pass  01/17/2024 (Vote 16-0; CC)  HC 4  P. 9,2024-01-18,['committee-passage-favorable'],3
1a2965bd-8ef1-4a1e-97ef-ffb0fddcb13c,ocd-bill/6089ee4a-1ddf-4a51-a26b-a188b2939f10,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Committee Report: Ought to Pass  01/19/2024 (Vote 20-0; CC)  HC 4  P. 10,2024-01-24,['committee-passage-favorable'],3
ed0e3af2-bfab-4639-87ba-789883a69451,ocd-bill/0b54e0f3-5595-4aa6-afe6-12589c9598cf,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,"Sen. Gray Moved Laid on Table, MA, VV; 04/11/2024;  SJ 9",2024-04-11,[],3
b6241229-4ca4-4cfe-8778-91489ff941c9,ocd-bill/5782b283-4e8c-4a1e-b573-368b2d091114,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Executive Session: 02/08/2023 01:00 pm LOB 306-308,2023-02-02,[],3
e25c4ca3-4f75-4eb3-89d9-7d18a218e4e5,ocd-bill/3a0db2f9-7da3-4be4-9051-83fc5c611083,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Full committee Work Session: 02/05/2024 10:00 am LOB 202-204,2024-01-31,[],3
bc56ff04-47c7-4426-8c56-41e5c3591f04,ocd-bill/8f0f49bc-3e5f-4e69-a754-6d6360e7f449,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Subcommittee Work Session: 02/21/2024 10:00 am LOB 302-304,2024-02-14,[],3
3fd364e9-150e-4f66-8f19-262f27d7a904,ocd-bill/9adad471-e1e0-4cad-8aab-05c893810997,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Executive Session: 01/24/2024 10:30 am LOB 306-308  HC 2,2024-01-30,[],3
ec50aa0a-76b4-4186-94ae-a5ea50e2dff5,ocd-bill/47747bc2-24cb-4e40-956e-d2d9496a0a8b,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Committee Report: Ought to Pass  02/23/2024 (Vote 18--2; CC)  HC 9  P. 6,2024-02-27,['committee-passage-favorable'],3
93c67803-aaac-41b6-88fe-c75ca9da392c,ocd-bill/d1d99061-0201-4218-92d6-4981bc1d7433,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Majority Committee Report: Inexpedient to Legislate  01/24/2024 (Vote 13-6; RC)  HC 9  P. 26,2024-02-13,['committee-failure'],3
9dd335d7-efc8-4ee0-8eff-d777fb909117,ocd-bill/94719369-3a99-4d64-b002-fc2529801690,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Subcommittee Work Session: 02/13/2024 01:00 pm LOB 306-308,2024-02-07,[],3
74c345ae-9d07-4d7f-ab94-754dbe12b88d,ocd-bill/723be922-2d03-46bf-aee5-d2d69b2a853d,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Committee Report: Without Recommendation  03/05/2024 (Vote 10-10; RC),2024-03-06,[],3
1a1c81cc-64f6-4e5c-909b-e588e5cde1f0,ocd-bill/80e96aa8-6a35-4de2-9fac-6a52701fb82e,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Executive Session: 03/08/2023 01:30 pm LOB 301-303,2023-02-13,[],3
9885f1b8-023f-46ff-85b2-4d7072d642d3,ocd-bill/4b4e439c-92f0-4cdf-b51b-ca93d03e6f64,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,==CONTINUED== Executive Session: 02/07/2024 10:00 am LOB 305,2024-01-31,[],3
