id,identifier,title,classification,subject,session_identifier,jurisdiction,organization_classification
ocd-bill/58d72da3-05e1-4461-8aef-73d4b4798eab,HB 1261,"prohibiting the use of Native American mascots in public schools, colleges, and universities.",['bill'],[],2022,New Hampshire,lower
ocd-bill/ad701435-fc0c-4979-97b2-86a6456dbdd8,HB 1227,relative to the definition of prime wetland.,['bill'],[],2022,New Hampshire,lower
ocd-bill/a6254675-a998-49ab-9b70-2ad1158b6de7,HB 526,relative to the fine for the sale or possession of cannabis.,['bill'],[],2022,New Hampshire,lower
ocd-bill/deb2ebed-0e45-4177-aca9-6e19a294d137,HB 1434,relative to the availability of school curriculum materials.,['bill'],[],2022,New Hampshire,lower
ocd-bill/d93ddadd-7102-4997-b463-2c12defb833c,CACR 35,"relating to cannabis. Providing that all adults have the right to possess, use, and cultivate cannabis, subject to regulation by the legislature.",['constitutional amendment'],[],2022,New Hampshire,lower
ocd-bill/35766cfc-0456-40c5-8ff0-6478ecd94522,HB 1583,relative to days of operation of state liquor stores.,['bill'],[],2022,New Hampshire,lower
ocd-bill/11f5442f-8ceb-444c-b3a1-ed599245096c,SB 236,"establishing a committee to study New Hampshire teacher shortages and recruitment incentives, and relative to defining secondary school grades for teacher loan forgiveness programs.",['bill'],[],2022,New Hampshire,upper
ocd-bill/05d2ff33-b6e8-4b0c-a141-6cd3e15c95c0,HB 1118,relative to the determination of parental rights and responsibilities following the death of a child's parent or guardian.,['bill'],[],2022,New Hampshire,lower
ocd-bill/6fa6ecd5-3fc0-4f36-a1c6-486ded437445,HB 1257,requiring the retirement system to divest from investment in companies located in China.,['bill'],[],2022,New Hampshire,lower
ocd-bill/8a952bdf-f488-4866-a0fd-537baa2bb598,HB 1174,relative to election challengers.,['bill'],[],2022,New Hampshire,lower
ocd-bill/3f3c1ff1-7101-4833-93ea-fb6c15532a48,HB 1659,relative to criminal history background checks for certain health care workers.,['bill'],[],2022,New Hampshire,lower
ocd-bill/87e73091-e34c-4a00-b0dc-2bbfa79017f9,HB 1183,relative to the calculation of property taxes for residents 75 years of age and older.,['bill'],[],2022,New Hampshire,lower
ocd-bill/d98351d6-1aad-4a67-9603-ae96337d4648,HB 1574,prohibiting the university system and community college systems of New Hampshire from charging out-of-state tuition to students voting in New Hampshire.,['bill'],[],2022,New Hampshire,lower
ocd-bill/1bf2e18f-8f6b-4723-85a9-40822f712c1b,HB 257,prohibiting political advocacy in public schools,['bill'],[],2022,New Hampshire,lower
ocd-bill/b0133a04-0051-4c74-9e2f-007adfd78302,HB 455,relative to the ability of a parent to enroll a child in the public school of their choice.,['bill'],[],2022,New Hampshire,lower
ocd-bill/6e714a3c-4d6d-4f3f-b0f4-b660382623a6,HB 198,relative to an exception to the opportunity for public education without discrimination.,['bill'],[],2022,New Hampshire,lower
ocd-bill/894368b0-542e-4bbd-a633-7c0272f2b8dd,HB 1314,establishing a committee to study the management and oversight of the New Hampshire veterans' home.,['bill'],[],2022,New Hampshire,lower
ocd-bill/790e225a-0422-4e30-b901-9130bf87fc34,SB 279,establishing a study committee on harm reduction and overdose prevention programs.,['bill'],[],2022,New Hampshire,upper
ocd-bill/44d6c918-6ab2-432a-b72c-2085a94426c8,SB 112,relative to historical racing.,['bill'],[],2022,New Hampshire,upper
ocd-bill/458c4472-2c4a-421e-a5a6-8b4471863b66,HB 364,revising the definition of charitable organizations relative to games of chance.,['bill'],[],2022,New Hampshire,lower
ocd-bill/64f8a994-e60c-48fb-a07c-e0a1c4c7dc54,SB 139,relative to bingo dates.,['bill'],[],2022,New Hampshire,upper
ocd-bill/abd566d9-f942-4cc3-9cfb-9a38b1942862,HB 1017,establishing criminal penalties for harming or threatening to harm an essential worker.,['bill'],[],2022,New Hampshire,lower
ocd-bill/532b1d43-7be5-4432-8819-b7467b7b3e7a,HB 1296,relative to the forfeiture of items used in connection with a drug offense.,['bill'],[],2022,New Hampshire,lower
ocd-bill/4624fec8-e500-49e2-b253-42ad1bf8eb79,HB 124,adopting the uniform real property transfer on death act.,['bill'],[],2022,New Hampshire,lower
ocd-bill/4bea5b2e-7b4e-4aed-8f64-3adf9a81eff7,SB 374,relative to the SARS-CoV-2 vaccinations.,['bill'],[],2022,New Hampshire,upper
ocd-bill/8302d5b2-64ea-42a2-9660-9321dd9092b6,HB 1507,requiring childcare investigatory findings to be timely published.,['bill'],[],2022,New Hampshire,lower
ocd-bill/18125afd-f881-40b9-931e-cb41c4dcc4ba,HB 1599,relative to customer generators who sell renewable energy certificates.,['bill'],[],2022,New Hampshire,lower
ocd-bill/24b9704a-b9a8-478d-9701-0a2bed475326,HB 272,relative to the labeling and sale of hemp products containing CBD.,['bill'],[],2022,New Hampshire,lower
ocd-bill/c7e2d627-000f-4e7a-9114-9d73c6723136,HB 1139,relative to ophthalmic prescription requirements.,['bill'],[],2022,New Hampshire,lower
ocd-bill/57437927-a014-44d1-8ff5-2b23962e4e01,SB 267,"establishing the upland invasive species program, program fund, and program coordinator in the department of agriculture, markets, and food.",['bill'],[],2022,New Hampshire,upper
ocd-bill/63c7da8f-35bb-4b2a-815f-81b63cf95b27,HB 1029,relative to the Claremont police commission.,['bill'],[],2022,New Hampshire,lower
ocd-bill/08c8e8e9-72b5-4a5b-abb5-a2f9f9a9c572,HB 1534,authorizing the use of side exhausts for antique vehicles.,['bill'],[],2022,New Hampshire,lower
ocd-bill/cd4602c3-43df-4d21-b2f5-0fe1eb3be4db,SB 243,permitting transfer on death deeds for real property.,['bill'],[],2022,New Hampshire,upper
ocd-bill/ddb5709c-b201-45d7-9374-21182dfb37bf,HB 1295,requiring reports concerning school policies on classroom recordings and in-classroom observers.,['bill'],[],2022,New Hampshire,lower
ocd-bill/c7fc5b6a-e6da-4859-9feb-fc7a825570f1,HB 1655,relative to natural immunity system health and wellness curriculum in schools.,['bill'],[],2022,New Hampshire,lower
ocd-bill/64240085-0757-4618-aa13-f9ba39f7634f,HB 1275,relative to municipal representation on regional planning commissions.,['bill'],[],2022,New Hampshire,lower
ocd-bill/c77ae9bd-bd48-44f1-b63d-26c3e54804b7,HB 1011,relative to criminal mischief.,['bill'],[],2022,New Hampshire,lower
ocd-bill/de15f47d-0a7e-4481-a617-c2a8d6643f40,HB 82,relative to amending a conservation easement between the state and a landowner.,['bill'],[],2022,New Hampshire,lower
ocd-bill/5b844f2f-54e7-4a73-87f0-a0bfef1cd5e8,SB 256,establishing a committee to study the feasibility of replacing the site evaluation committee.,['bill'],[],2022,New Hampshire,upper
ocd-bill/666c1bac-9128-4857-bd07-ad8cabb597c3,HB 1207,requiring an employer to provide paid time off for an employee to vote.,['bill'],[],2022,New Hampshire,lower
ocd-bill/81f6064b-0f44-4615-b8d6-d123ca10705d,SB 153,relative to retirement benefits for a police officer or firefighter disabled as a result of a violent injury.,['bill'],[],2022,New Hampshire,upper
ocd-bill/d49e46d9-fdaf-45fd-897f-be1e7f181463,HB 540,relative to supported decision-making as an alternative to guardianship.,['bill'],[],2022,New Hampshire,lower
ocd-bill/05dd9e8f-0f8e-4018-b29f-ac6473bc9756,HB 1537,establishing a pilot mental health drop-in center program.,['bill'],[],2022,New Hampshire,lower
ocd-bill/7845cb85-995d-4e8b-b480-2f63e1f9eb4e,SB 360,relative to national guard educational benefits.,['bill'],[],2022,New Hampshire,upper
ocd-bill/fbace82b-9f34-412c-8ae9-28f48dd029c4,HB 1621,relative to reducing the rebates distributed by the energy efficiency fund.,['bill'],[],2022,New Hampshire,lower
ocd-bill/3666a5ad-9d7e-4532-8600-60edd09a872a,HB 1311,prohibiting persons charged with or convicted of certain assault or controlled drug possession violations from employment in a public school or being granted teaching credentials.,['bill'],[],2022,New Hampshire,lower
ocd-bill/66d29cd4-33c9-485c-a2be-1b4749eb95e8,HB 314,relative to homestead food operation licensure.,['bill'],[],2022,New Hampshire,lower
ocd-bill/9586495e-a2cd-4fb6-b02c-4057f5041ced,HB 367,relative to animal health certificates and quarantine requirements for animals imported into the state.,['bill'],[],2022,New Hampshire,lower
ocd-bill/7dd4a457-8715-407a-9550-a5a757452bbc,HB 1145,relative to a motor vehicle exception to criminal restraint or false imprisonment and relative to civil immunity and physical force in defense of a person.,['bill'],[],2022,New Hampshire,lower
ocd-bill/259f9cc5-fb72-4af2-adc8-1ae5a5ce529c,HB 1447,prohibiting state agencies from using face recognition technology.,['bill'],[],2022,New Hampshire,lower
ocd-bill/5069dc14-5bd3-4431-be64-18590e58f92a,HB 1665,establishing a municipal road and bridge disaster relief fund.,['bill'],[],2022,New Hampshire,lower
ocd-bill/fb751a47-7072-43c4-8a23-0761bb93984c,SB 350,relative to rulemaking by the state board of education on educational personnel applicant checks and licensing standards.,['bill'],[],2022,New Hampshire,upper
ocd-bill/e68c71fd-9a0a-48f8-afeb-a1f52e541aa9,HB 446,establishing a committee to study the effects of recreational vehicles and other vehicles used in recreational activities on class 5 and 6 roads.,['bill'],[],2022,New Hampshire,lower
ocd-bill/8568ade2-4ce8-439b-bacb-62ebdd2b52e9,HB 1192,relative to the board of acupuncture licensing and relative to the qualifications for licensure as an acupuncturist.,['bill'],[],2022,New Hampshire,lower
ocd-bill/d80bf0a6-6af5-4dad-af75-7b26cf074f0c,HB 478,relative to treatment of PFAS contaminants in the drinking water of the Merrimack Village Water District.,['bill'],[],2022,New Hampshire,lower
ocd-bill/609e2a12-b19f-4605-be43-ddfc5b901eba,SB 252,relative to information on property tax bills.,['bill'],[],2022,New Hampshire,upper
ocd-bill/c37620c7-00fd-493d-9e29-60a69c51e770,HB 1142,relative to the right to submit evidence and testimony in family court proceedings.,['bill'],[],2022,New Hampshire,lower
ocd-bill/f2420a1e-def3-4aab-b3dd-30d1c37a4613,SB 334,establishing a committee to study property blight in New Hampshire cities and towns.,['bill'],[],2022,New Hampshire,upper
ocd-bill/8d8e4ad0-b915-43d8-af25-3f54d933fdab,HB 196,adding trespass as an exception to the charge of criminal threatening.,['bill'],[],2022,New Hampshire,lower
ocd-bill/5b2ee88e-6258-46e3-83ae-4f549843195a,HB 237,relative to the legalization and regulation of cannabis and making appropriations therefor.,['bill'],[],2022,New Hampshire,lower
ocd-bill/1fc684da-e654-4155-a197-c587fe487648,HB 1450,including agricultural resources under the land and community heritage investment program.,['bill'],[],2022,New Hampshire,lower
ocd-bill/0a06a3c2-7801-4060-81ee-b67b3ffd7cdd,HB 1386,establishing a committee to study the effects of heat and high temperature on employee working conditions.,['bill'],[],2022,New Hampshire,lower
ocd-bill/7c6e27df-2227-4564-9531-6d895f0c7de7,HB 1003,prohibiting health care providers from refusing to provide care or services based on patient vaccination status.,['bill'],[],2022,New Hampshire,lower
ocd-bill/109e9eac-b4d7-4d63-b827-4f1fa0f191d9,SB 329,establishing a commission to study barriers to specific housing development in New Hampshire and establishing a procedure for overriding a local tax cap.,['bill'],[],2022,New Hampshire,upper
ocd-bill/a5466ac8-8e99-44f6-8aab-90b67c120882,HB 632,banning a sentence of life imprisonment without parole for a juvenile convicted of homicide.,['bill'],[],2022,New Hampshire,lower
ocd-bill/82e2fd12-69d4-45be-b754-37d55da45935,HB 482,relative to the use of campaign contributions for personal use expenditures.,['bill'],[],2022,New Hampshire,lower
ocd-bill/2b00fefb-0004-49a7-a5fe-0baa8bb994cb,HB 627,establishing a value added grant matching fund for New Hampshire agricultural producers.,['bill'],[],2022,New Hampshire,lower
ocd-bill/434390c0-73d5-4330-a148-a11bf5ebdc3f,HB 1279,relative to the duration of term alimony.,['bill'],[],2022,New Hampshire,lower
ocd-bill/5589f730-6fd2-4234-a5a3-f604950e61a1,SB 293,establishing a committee to clarify the intent of RSA 644:9 relative to violation of privacy.,['bill'],[],2022,New Hampshire,upper
ocd-bill/1cf24d06-be39-4f94-b610-70cb62c8fcd2,HB 568,increasing exemptions to the interest and dividends tax and repealing the tax in 2025.,['bill'],[],2022,New Hampshire,lower
ocd-bill/96b489ac-8f54-412e-8a56-bb5d9874e0d0,SB 316,relative to lucky 7 licenses.,['bill'],[],2022,New Hampshire,upper
ocd-bill/596034d4-c50a-4440-9f15-5a9a55d485cc,HB 353,establishing a credit under RSA 77 for tax paid on income subject to taxation in another state.,['bill'],[],2022,New Hampshire,lower
ocd-bill/40d76875-9379-429b-bb27-d341a0aeb184,HB 1159,recognizing November 7 as Victims of Communism Memorial Day.,['bill'],[],2022,New Hampshire,lower
ocd-bill/09cdbc5a-3ad1-4fb8-90c6-ce44d7d6811a,HB 1651,adding sexual reassignment to the definition of child abuse.,['bill'],[],2022,New Hampshire,lower
ocd-bill/28f9fab6-8982-474d-84bc-913bb0e60ffc,SB 81,adopting omnibus legislation on chartered public schools.,['bill'],[],2022,New Hampshire,upper
ocd-bill/49c77551-8b60-43c8-b2fe-198adc1f9246,HB 72,relative to ratification of amendments to the state building code and state fire code.,['bill'],[],2022,New Hampshire,lower
ocd-bill/1d5a264a-d2df-4b35-a0bf-1dd56f35c6db,CACR 14,relating to unions. Providing that all workers have the right to join a union.,['constitutional amendment'],[],2022,New Hampshire,lower
ocd-bill/215f1e23-4a1c-4435-b51a-f428ae33c691,HB 1252,relative to political contributions made by certain business entities.,['bill'],[],2022,New Hampshire,lower
ocd-bill/2433b1fc-b674-4af7-a2b4-e9aba97f395d,HB 1638,relative to grievances under the right to freedom from discrimination in public workplaces and education.,['bill'],[],2022,New Hampshire,lower
ocd-bill/59ae7ab5-f47d-4f9a-b079-72210c7aeaed,HR 15,condemning the Communist Party of China and the People's Republic of China.,['resolution'],[],2022,New Hampshire,lower
ocd-bill/ce29672c-b3ca-4c93-928d-ed36b4f13a3d,HB 1341,relative to the definition of conviction in motor vehicle laws.,['bill'],[],2022,New Hampshire,lower
ocd-bill/d361e2aa-9580-4cb0-9225-8019ea2998b6,SB 156,relative to management of the secure psychiatric unit facility at New Hampshire hospital.,['bill'],[],2022,New Hampshire,upper
ocd-bill/273238c7-2fb2-48a7-ae16-738b9fde31b1,HB 78,relative to certificates of title and drivers' licenses for members of the United States foreign service.,['bill'],[],2022,New Hampshire,lower
ocd-bill/e12ae752-d005-4605-99bd-ccbc129e42b0,HB 1360,relative to penalties for controlled drug violations.,['bill'],[],2022,New Hampshire,lower
ocd-bill/4306e485-08ac-4617-872b-a0e9ae667b5f,SB 233,relative to water bottle filling stations in schools.,['bill'],[],2022,New Hampshire,upper
ocd-bill/88dd04eb-48a5-4d1b-ae5c-1639b6df26d1,SB 385,relative to financial exploitation of vulnerable adults.,['bill'],[],2022,New Hampshire,upper
ocd-bill/d8a99a68-f559-4b18-bdb9-e49f8c44b316,HB 1601,relative to funding of the NHsaves program,['bill'],[],2022,New Hampshire,lower
ocd-bill/72f396a3-f1fa-4230-8cfe-86ad124e451c,HB 1343,allowing limited legal services to be provided by certain paraprofessionals.,['bill'],[],2022,New Hampshire,lower
ocd-bill/7cf80001-d3c2-400c-b780-72a48cf8f105,SB 375,relative to requirements for charitable organizations.,['bill'],[],2022,New Hampshire,upper
ocd-bill/d4d4b56f-615a-48c0-a758-18ba34fbec6f,HB 1394,relative to the reporting of certain campaign contributions and relative to political contributions made by limited liability companies.,['bill'],[],2022,New Hampshire,lower
ocd-bill/243ce488-757d-434f-a104-6e265c501b2c,HB 1419,relative to establishing a New Hampshire civilian climate corps advisory commission.,['bill'],[],2022,New Hampshire,lower
ocd-bill/55aca341-eec0-4da0-9df3-af394e4cde4c,HB 20,"establishing the Richard ""Dick"" Hinch education freedom account program.",['bill'],[],2022,New Hampshire,lower
ocd-bill/ca003ecb-df08-4b4b-984c-48322888c39f,SB 298,repealing the law relative to certain discrimination in public workplaces and education.,['bill'],[],2022,New Hampshire,upper
ocd-bill/d07aa9d4-800f-485f-9429-205a14f27eae,CACR 20,relating to personal liberty. Providing that adults shall have the right to possess cannabis for personal consumption.,['constitutional amendment'],[],2022,New Hampshire,lower
ocd-bill/846eaf33-5f38-4285-aaff-430f94d3e7a6,HB 1362,relative to the authority of the state guard.,['bill'],[],2022,New Hampshire,lower
ocd-bill/7e4d180f-2194-43bf-bf81-801e11970fab,CACR 30,officers of the government. Providing that the elected positions of inspectors general are created.,['constitutional amendment'],[],2022,New Hampshire,lower
ocd-bill/7bf613cd-7957-4eaa-80f7-c44219c82ce9,HB 1608,relative to withdrawal from the state immunization registry.,['bill'],[],2022,New Hampshire,lower
ocd-bill/3565440c-7882-4656-96a9-ce129198497c,HB 339,establishing a committee to study air quality in school buildings.,['bill'],[],2022,New Hampshire,lower
ocd-bill/de831370-b1a3-4ab8-a543-b8fd4b1f1ac0,HB 1160,relative to obedience to signals at railroad crossings.,['bill'],[],2022,New Hampshire,lower
ocd-bill/9e16aad2-d6c2-41a2-84c1-0b3332ff595a,HB 551,relative to the statewide voter database.,['bill'],[],2022,New Hampshire,lower
ocd-bill/bb5c5db3-6a8b-4b74-88dd-716189f1ec7b,HB 255,relative to limited liability for institutions of higher education and businesses.,['bill'],[],2022,New Hampshire,lower
ocd-bill/58f04f61-0a78-40ea-89a8-aef35d8bb766,HB 1364,establishing a commission to study the creation of an appeals process for childcare violations.,['bill'],[],2022,New Hampshire,lower
ocd-bill/8d950703-8f2e-4a7c-bc04-f29088e1183f,HB 589,requiring workers' compensation to cover prophylactic treatment for critical exposure,['bill'],[],2022,New Hampshire,lower
ocd-bill/4ab6b7d7-e8e8-4888-b21a-67f87638a103,HB 1094,relative to employee work schedules and rest periods.,['bill'],[],2022,New Hampshire,lower
ocd-bill/42d4f554-acec-4095-ba2c-a7312776bda0,HB 576,relative to victims compensation fund eligibility.,['bill'],[],2022,New Hampshire,lower
ocd-bill/90f9d6d0-57bd-4cd1-a086-fe12453fc11d,HB 1302,relative to the weighing of vehicles.,['bill'],[],2022,New Hampshire,lower
ocd-bill/e9d8baa6-7910-4c40-b0b4-c289c886f1b3,HB 1639,relative to the youth risk behavior survey in schools.,['bill'],[],2022,New Hampshire,lower
ocd-bill/cdd9cc82-1ec6-4b03-be1d-695f14af9bfa,HB 1087,relative to zoning for single family housing lots.,['bill'],[],2022,New Hampshire,lower
ocd-bill/d4f15bcf-edc0-48a3-aa65-f8f6e85692d5,HB 1151,"prohibiting the display of a deadly weapon at a parade, funeral procession, picket line, march, rally, vigil, or demonstration.",['bill'],[],2022,New Hampshire,lower
ocd-bill/732e4ed3-f785-476c-a244-47ca7a1018e5,SB 223,relative to requirements for recovery houses.,['bill'],[],2022,New Hampshire,upper
ocd-bill/21f22515-57d2-49a7-82dd-961ab216f304,HB 1140,relative to probate procedures for small estates.,['bill'],[],2022,New Hampshire,lower
ocd-bill/faf1c9e8-a0f0-4ce1-af54-9123e43667e9,HB 1009,requiring the date a person registers to vote to be included with other voter information.,['bill'],[],2022,New Hampshire,lower
ocd-bill/35a4ab1e-fbf8-4241-b6a5-d5d614dc02c4,HB 1542,relative to documentation required to prove a voter's eligibility to vote.,['bill'],[],2022,New Hampshire,lower
ocd-bill/55ba8676-f95a-4d6b-aa44-753967ba83d4,HB 1234,relative to criminal background checks for an applicant for a teaching credential.,['bill'],[],2022,New Hampshire,lower
ocd-bill/eaca254b-1ff5-43ce-bf66-8475e2e1cc92,HB 92,establishing a committee to study best practices for companion animal groomers.,['bill'],[],2022,New Hampshire,lower
ocd-bill/27857190-2169-42d4-9caf-d01022cfd6ad,HB 1558,relative to insurance holding companies.,['bill'],[],2022,New Hampshire,lower
ocd-bill/2d53920e-9c5c-4ddc-b8c6-50b8779b10b4,HB 1334,relative to the definition of vaccination.,['bill'],[],2022,New Hampshire,lower
ocd-bill/51d60afd-f161-48aa-bb53-3d8608cbf0ca,HB 1265,relative to the waiver of rules in family court proceedings and requiring the establishment of a family division rule waiver database.,['bill'],[],2022,New Hampshire,lower
ocd-bill/1e45a767-b7d1-42b1-b326-3dba1ee0c364,HB 1374,relative to the membership of local land use boards.,['bill'],[],2022,New Hampshire,lower
ocd-bill/0431fb12-b7bd-44ea-a2af-68e6bea5b10a,HB 558,establishing a committee to study the use of information technology in the legislative process.,['bill'],[],2022,New Hampshire,lower
ocd-bill/9e72acc4-7aa9-42a6-ba93-a8fcaf5e82c9,HB 1505,establishing concurrent jurisdiction in juvenile matters with the U.S. Department of Defense for coordination with the military family advocacy program.,['bill'],[],2022,New Hampshire,lower
ocd-bill/4a6b3dac-96d8-43ad-9a6a-28be5c3028c3,HB 1026,relative to budget information provided to a budget committee.,['bill'],[],2022,New Hampshire,lower
ocd-bill/a91f9d6d-848a-4ff0-9e24-5b7cf3154625,SB 41,relative to police disciplinary hearings.,['bill'],[],2022,New Hampshire,upper
ocd-bill/92156a90-160c-4334-9efb-37822bad333d,SB 63,relative to business liability protection for exposure to coronavirus and COVID-19.,['bill'],[],2022,New Hampshire,upper
ocd-bill/14d24bd3-0956-458b-9566-934433f6995c,HB 1058,relative to the time allowed for public school students to eat lunch.,['bill'],[],2022,New Hampshire,lower
ocd-bill/82717f3c-a2ec-46c2-825f-84e200dbba28,HB 1239,relative to habitual offender hearings.,['bill'],[],2022,New Hampshire,lower
ocd-bill/fda5e7c1-2abc-4f50-8193-69c86fab30f3,HB 1250,requiring the public utilities commission to consider climate change in making rate-setting decisions.,['bill'],[],2022,New Hampshire,lower
ocd-bill/7ec7baa7-0573-4ca9-a4f8-1063e22853d7,HB 1424,relative to the speed limit for watercraft on Lake Winnipesaukee.,['bill'],[],2022,New Hampshire,lower
ocd-bill/a6e0be01-40ab-4c40-a1ff-810d23294433,SB 17,relative to permitting dogs in outdoor dining areas of restaurants.,['bill'],[],2022,New Hampshire,upper
ocd-bill/d45a0237-4e83-48ef-8a11-4b1a14be82a3,HB 1096,prohibiting open carrying or display of a deadly weapon within 100 feet of a polling place.,['bill'],[],2022,New Hampshire,lower
ocd-bill/1bfd8497-e042-42d3-8b1b-2a8ce4b89601,HB 1339,relative to the Winnipesaukee River basin control replacement fund.,['bill'],[],2022,New Hampshire,lower
ocd-bill/194080d3-2577-4417-8135-adf2d4bf98ed,HB 1346,establishing a commission to study the New Hampshire family court system.,['bill'],[],2022,New Hampshire,lower
ocd-bill/f75e103b-5231-4b58-b8f4-7109b217892c,HB 1645,requiring notification to renewable energy customer-generators of issues related to renewable energy credits.,['bill'],[],2022,New Hampshire,lower
ocd-bill/c8bcc55b-82db-4b85-9629-f8be8ab681af,HB 1596,relative to net energy metering limits for individual and business customers.,['bill'],[],2022,New Hampshire,lower
ocd-bill/9efa24c4-54e9-42c0-932c-f88ba6638fd5,HB 1409,relative to the age at which a minor may receive mental health treatment without parental consent.,['bill'],[],2022,New Hampshire,lower
ocd-bill/d4aaf6a0-4619-45b8-bb68-e4663be105b1,HB 1549,relative to special duty hours worked by retired police members in the retirement system.,['bill'],[],2022,New Hampshire,lower
ocd-bill/a533cfd4-b3fd-4ed4-ab40-515b6726dbad,SB 255,establishing redistricting criteria.,['bill'],[],2022,New Hampshire,upper
ocd-bill/68d2167a-7b59-4438-8b72-6068903e23ae,SB 250,enabling municipalities to adopt a tax credit for qualified private community property owners.,['bill'],[],2022,New Hampshire,upper
ocd-bill/59952861-fa6c-42db-b60f-f22a6df87f25,HB 1308,"prohibiting the capture, possession, and propagation of hares and rabbits for hunting dog training and field trials.",['bill'],[],2022,New Hampshire,lower
ocd-bill/ebb5c018-2508-4718-8ff2-f80167cc3d4b,HB 1448,relative to the pretermitted heir statute.,['bill'],[],2022,New Hampshire,lower
ocd-bill/fabd7b54-4ab4-4f2d-8e82-4418890e8fa9,HB 1175,relative to recording interactions with public officials.,['bill'],[],2022,New Hampshire,lower
ocd-bill/3666b444-bcf9-4129-ae9b-646711b0d20c,SB 393,relative to the use of restraints on pregnant women in the custody of a state or county correctional facility.,['bill'],[],2022,New Hampshire,upper
ocd-bill/8c0656cd-fad5-4d02-b151-70fbf982d089,HB 1350,relative to the procedure for valuation of property for property tax purposes.,['bill'],[],2022,New Hampshire,lower
ocd-bill/24a4def8-8029-4099-aa3c-f35168ad1dd0,SB 413,"requiring an independent audit and needs assessment regarding COVID-19 preparedness at long term care facilities, nursing homes, and the New Hampshire veterans' home, and making an appropriation therefor.",['bill'],[],2022,New Hampshire,upper
ocd-bill/a97f34b0-b4d2-430b-8292-bc0036e50864,HR 16,calling for the federal government to construct a nuclear waste repository to permanently store our nation's nuclear waste.,['resolution'],[],2022,New Hampshire,lower
ocd-bill/2c887c80-aff4-4606-92f8-1ac594c7948c,SB 344,relative to the electronic participation requirements of meetings open to the public under the right to know law.,['bill'],[],2022,New Hampshire,upper
ocd-bill/2573779e-56ff-4368-a5e6-7d23d415a5e6,HB 1489,relative to motor vehicle title exemptions.,['bill'],[],2022,New Hampshire,lower
ocd-bill/2352aadd-86b1-480b-9f23-ae1eb6a8bab9,HB 1404,relative to consumer rights regarding towing of vehicles.,['bill'],[],2022,New Hampshire,lower
ocd-bill/63ba7905-e692-4b5f-89a4-b81d287ba9c5,HB 619,designating police and fire dispatchers as group II members of the retirement system.,['bill'],[],2022,New Hampshire,lower
ocd-bill/8d5fe459-38ca-48e3-9c36-50777ea6ea82,SB 448,relative to energy reduction by state agencies.,['bill'],[],2022,New Hampshire,upper
ocd-bill/f3273a2d-aca3-40cd-a9b2-dcd9e350dd19,HB 146,requiring health care providers to furnish upon request a list of ingredients contained in an injectable medication that is recommended or administered.,['bill'],[],2022,New Hampshire,lower
ocd-bill/b90272ae-7e0a-4b85-827f-2f8b361e7a4e,HB 201,relative to review by the insurance department of coverage for pediatric autoimmune neuropsychiatric disorders.,['bill'],[],2022,New Hampshire,lower
ocd-bill/72b7e391-83cf-48c6-bf04-846e68aa12d9,HB 1222,"prohibiting coercion or interference in grading and assessment procedures in public schools, colleges, and universities.",['bill'],[],2022,New Hampshire,lower
ocd-bill/4a9f2e7f-d869-420a-b43f-72dc5ff53a6a,SB 297,relative to obtaining out-of-state discovery and testimony.,['bill'],[],2022,New Hampshire,upper
ocd-bill/1eb3b8c7-89d1-47eb-86e7-17b47651ecd8,SB 278,relative to funding for the Piscataqua River turning basin project in the port authority in the Pease development authority.,['bill'],[],2022,New Hampshire,upper
ocd-bill/5a810c53-1d75-47c3-91b1-ea8ab7fea40e,SB 203,relative to the state minimum hourly rate.,['bill'],[],2022,New Hampshire,upper
ocd-bill/af675159-05ba-45bc-a318-fe6d14192ebf,HB 1590,relative to municipalities withdrawing from the state retirement system.,['bill'],[],2022,New Hampshire,lower
ocd-bill/570f3395-d726-4c01-9616-563038f5748a,HB 1150,relative to temporary license plates.,['bill'],[],2022,New Hampshire,lower
ocd-bill/f416c5ed-169c-4e89-b91a-501c47712269,HB 1569,"relative to the status of ""totally unemployed"" for purposes of unemployment compensation.",['bill'],[],2022,New Hampshire,lower
ocd-bill/a3f9113c-8545-424e-b562-4dea9b7e3672,SB 372,relative to employee leasing companies working under contract with a hospital.,['bill'],[],2022,New Hampshire,upper
ocd-bill/d950c37e-c6e6-404a-b019-1cc87021b398,HB 276,relative to availability of menstrual hygiene products in schools.,['bill'],[],2022,New Hampshire,lower
ocd-bill/8998cb5a-09d9-40cb-b573-43b80fd19abb,HB 1202,relative to transportation of pupils to school activities by a contract carrier.,['bill'],[],2022,New Hampshire,lower
ocd-bill/0a972777-9edd-4d81-9b65-1473d23e1a6e,HB 1629,relative to default service for net metering.,['bill'],[],2022,New Hampshire,lower
ocd-bill/32af2b6e-6529-4beb-839a-6c8928bd639a,HB 1163,relative to over voted ballots.,['bill'],[],2022,New Hampshire,lower
ocd-bill/9957040d-d7c8-4f38-a2e5-7363b9766036,HR 17,opposing all federal and state efforts to establish a carbon tax on fuels for electricity and transportation.,['resolution'],[],2022,New Hampshire,lower
ocd-bill/dc2b2d96-dfa8-4a84-a85d-a4ad88fd496d,HB 1597,permitting arraignments for felonies and preliminary examinations to be heard in circuit court.,['bill'],[],2022,New Hampshire,lower
