session,bill_identifier,classification,name,party,entity_type,source_url
82,AB234,cosponsor,Assemblyman Bert Gurr,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/33
82,AB234,cosponsor,Assemblyman Brian Hibbetts,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/13
82,AB234,cosponsor,Senator Jeff Stone,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/82nd2023/20
82,AB237,primary,Assembly Committee on Health and Human Services,,organization,https://www.leg.state.nv.us/App/NELIS/REL/82nd2023/Committee/412/Overview
82,AB24,primary,Assembly Committee on Health and Human Services,,organization,https://www.leg.state.nv.us/App/NELIS/REL/82nd2023/Committee/412/Overview
82,AB243,primary,Assembly Committee on Legislative Operations and Elections,,organization,https://www.leg.state.nv.us/App/NELIS/REL/82nd2023/Committee/394/Overview
82,AB244,primary,Assemblywoman Selena Torres,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/3
82,AB248,primary,Assemblyman Gregory Hafen,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/36
82,AB248,primary,Assemblyman Gregory Koenig,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/38
82,AB248,primary,Senator Robin Titus,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/82nd2023/17
82,AB250,primary,Assemblywoman Venicia Considine,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/18
82,AB250,primary,Assemblywoman Natha Anderson,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/30
82,AB251,primary,Assemblyman Duy Nguyen,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/8
82,AB251,primary,Assemblywoman Erica Mosca,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/14
82,AB251,primary,Assemblywoman Cecelia González,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/16
82,AB251,primary,Assemblywoman Brittney Miller,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/5
82,AB251,primary,Senator Rochelle Nguyen,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/82nd2023/3
82,AB251,cosponsor,Assemblyman Reuben D'Silva,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/28
82,AB251,cosponsor,Assemblywoman Selena Torres,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/3
82,AB257,primary,Assemblywoman Shondra Summers-Armstrong,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/6
82,AB259,primary,Assemblywoman Tracy Brown-May,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/42
82,AB263,primary,Assemblyman Howard Watts,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/15
82,AB267,primary,Assemblywoman Selena Torres,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/3
82,AB267,primary,Senator Fabian Doñate,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/82nd2023/10
82,AB267,primary,Senator Edgar Flores,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/82nd2023/2
82,AB267,cosponsor,Assemblyman Reuben D'Silva,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/28
82,AB267,cosponsor,Assemblywoman Bea Duran,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/11
82,AB267,cosponsor,Assemblywoman Cecelia González,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/16
82,AB267,cosponsor,Assemblywoman Brittney Miller,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/5
82,AB267,cosponsor,Assemblyman Duy Nguyen,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/8
82,AB267,cosponsor,Senator Rochelle Nguyen,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/82nd2023/3
82,AB270,primary,Assemblywoman Elaine Marzola,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/21
82,AB276,primary,Assemblywoman Bea Duran,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/11
82,AB276,primary,Assemblywoman Selena Torres,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/3
82,AB276,primary,Assemblywoman Clara Thomas,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/17
82,AB276,primary,Assemblywoman Elaine Marzola,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/21
82,AB276,cosponsor,Assemblywoman Venicia Considine,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/18
82,AB276,cosponsor,Assemblywoman Cecelia González,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/16
82,AB276,cosponsor,Assemblywoman Michelle Gorelow,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/35
82,AB276,cosponsor,Assemblywoman Brittney Miller,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/5
82,AB276,cosponsor,Assemblywoman Sabra Newby,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/10
82,AB276,cosponsor,Assemblyman Duy Nguyen,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/8
82,AB276,cosponsor,Assemblyman David Orentlicher,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/20
82,AB276,cosponsor,Assemblywoman Sarah Peters,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/24
82,AB276,cosponsor,Assemblywoman Angie Taylor,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/27
82,AB276,cosponsor,Assemblyman Howard Watts,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/15
82,AB277,primary,Assemblyman Gregory Koenig,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/38
82,AB277,primary,Assemblyman Toby Yurek,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/19
82,AB277,primary,Assemblyman Ken Gray,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/39
82,AB277,primary,Assemblyman Bert Gurr,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/33
82,AB277,cosponsor,Assemblyman Rich DeLong,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/26
82,AB277,cosponsor,Assemblywoman Jill Dickman,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/31
82,AB277,cosponsor,Assemblyman Reuben D'Silva,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/28
82,AB277,cosponsor,Assemblywoman Cecelia González,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/16
82,AB277,cosponsor,Assemblywoman Michelle Gorelow,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/35
82,AB277,cosponsor,Assemblyman Gregory Hafen,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/36
82,AB277,cosponsor,Assemblywoman Alexis Hansen,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/32
82,AB277,cosponsor,Assemblywoman Melissa Hardy,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/22
82,AB277,cosponsor,Assemblyman Brian Hibbetts,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/13
82,AB277,cosponsor,Assemblyman Duy Nguyen,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/8
82,AB277,cosponsor,Assemblyman David Orentlicher,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/20
82,AB277,cosponsor,Assemblywoman Sarah Peters,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/24
82,AB277,cosponsor,Assemblywoman Angie Taylor,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/27
82,AB277,cosponsor,Assemblywoman Clara Thomas,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/17
82,AB277,cosponsor,Assemblywoman Selena Torres,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/3
82,AB281,primary,Assemblywoman Michelle Gorelow,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/35
82,AB281,cosponsor,Assemblywoman Natha Anderson,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/30
82,AB281,cosponsor,Assemblyman Max Carter,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/12
82,AB281,cosponsor,Assemblywoman Lesley Cohen,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/29
82,AB281,cosponsor,Assemblywoman Bea Duran,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/11
82,AB281,cosponsor,Assemblyman Duy Nguyen,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/8
82,AB282,primary,Assemblywoman Shondra Summers-Armstrong,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/6
82,AB282,primary,Assemblywoman Elaine Marzola,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/21
82,AB282,primary,Assemblyman Duy Nguyen,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/8
82,AB282,primary,Assemblywoman Cecelia González,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/16
82,AB282,primary,Assemblywoman Brittney Miller,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/5
82,AB282,cosponsor,Assemblywoman Shannon Bilbray-Axelrod,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/34
82,AB282,cosponsor,Assemblyman Max Carter,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/12
82,AB282,cosponsor,Assemblyman Cameron Miller,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/7
82,AB282,cosponsor,Assemblywoman Sarah Peters,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/24
82,AB282,cosponsor,Assemblyman Howard Watts,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/15
82,AB283,primary,Assemblywoman Shondra Summers-Armstrong,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/6
82,AB283,primary,Assemblywoman Elaine Marzola,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/21
82,AB283,primary,Assemblywoman Sarah Peters,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/24
82,AB283,cosponsor,Assemblywoman Shannon Bilbray-Axelrod,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/34
82,AB283,cosponsor,Assemblyman Max Carter,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/12
82,AB283,cosponsor,Assemblywoman Cecelia González,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/16
82,AB283,cosponsor,Assemblywoman Brittney Miller,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/5
82,AB283,cosponsor,Assemblyman Cameron Miller,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/7
82,AB283,cosponsor,Assemblyman Duy Nguyen,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/8
82,AB283,cosponsor,Assemblyman Howard Watts,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/15
82,AB293,primary,Assemblyman David Orentlicher,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/20
82,AB294,primary,Assemblyman David Orentlicher,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/20
82,AB301,primary,Assemblyman Brian Hibbetts,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/13
82,AB301,primary,Assemblyman Reuben D'Silva,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/28
82,AB301,primary,Assemblyman Toby Yurek,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/19
82,AB301,cosponsor,Assemblyman Max Carter,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/12
82,AB311,primary,Assemblywoman Shannon Bilbray-Axelrod,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/34
82,AB311,cosponsor,Assemblyman Ken Gray,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/39
82,AB311,cosponsor,Assemblywoman Angie Taylor,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/27
82,AB311,cosponsor,Assemblywoman Clara Thomas,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/17
82,AB318,primary,Assemblyman Duy Nguyen,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/8
82,AB318,primary,Assemblywoman Cecelia González,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/16
82,AB318,cosponsor,Assemblywoman Tracy Brown-May,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/42
82,AB318,cosponsor,Assemblywoman Lesley Cohen,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/29
82,AB318,cosponsor,Assemblyman Reuben D'Silva,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/28
82,AB318,cosponsor,Assemblywoman Danielle Gallant,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/23
82,AB318,cosponsor,Assemblywoman Michelle Gorelow,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/35
82,AB318,cosponsor,Assemblyman Brian Hibbetts,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/13
82,AB318,cosponsor,Assemblyman Gregory Koenig,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/38
82,AB318,cosponsor,Assemblywoman Selena La Rue Hatch,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/25
82,AB318,cosponsor,Assemblywoman Erica Mosca,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/14
82,AB318,cosponsor,Assemblywoman Sabra Newby,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/10
82,AB318,cosponsor,Assemblywoman Shondra Summers-Armstrong,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/6
82,AB318,cosponsor,Assemblywoman Angie Taylor,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/27
82,AB318,cosponsor,Senator Fabian Doñate,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/82nd2023/10
82,AB318,cosponsor,Senator Julie Pazina,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/82nd2023/12
82,AB322,primary,Assemblyman Duy Nguyen,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/8
82,AB322,primary,Assemblyman Steve Yeager,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/9
82,AB322,primary,Assemblywoman Cecelia González,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/16
82,AB322,primary,Senator Ira Hansen,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/82nd2023/14
82,AB322,cosponsor,Assemblywoman Tracy Brown-May,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/42
82,AB322,cosponsor,Assemblywoman Jill Dickman,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/31
82,AB322,cosponsor,Assemblyman Reuben D'Silva,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/28
82,AB322,cosponsor,Assemblywoman Danielle Gallant,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/23
82,AB322,cosponsor,Senator Rochelle Nguyen,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/82nd2023/3
82,AB332,primary,Assemblywoman Sarah Peters,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/24
82,AB332,primary,Assemblyman Howard Watts,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/15
82,AB332,primary,Assemblyman Duy Nguyen,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/8
82,AB332,primary,Assemblywoman Selena Torres,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/3
82,AB332,cosponsor,Assemblywoman Natha Anderson,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/30
82,AB332,cosponsor,Assemblyman Max Carter,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/12
82,AB332,cosponsor,Assemblywoman Michelle Gorelow,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/35
82,AB332,cosponsor,Assemblyman Gregory Koenig,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/38
82,AB332,cosponsor,Assemblywoman Selena La Rue Hatch,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/25
82,AB332,cosponsor,Assemblywoman Erica Mosca,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/14
82,AB332,cosponsor,Assemblywoman Sabra Newby,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/10
82,AB332,cosponsor,Assemblywoman Angie Taylor,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/27
82,AB332,cosponsor,Senator Rochelle Nguyen,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/82nd2023/3
82,AB334,primary,Assemblywoman Tracy Brown-May,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/42
82,AB338,primary,Assemblywoman Sarah Peters,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/24
82,AB357,primary,Assemblywoman Shannon Bilbray-Axelrod,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/34
82,AB357,primary,Assemblywoman Selena Torres,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/3
82,AB357,primary,Assemblyman Howard Watts,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/15
82,AB357,primary,Assemblywoman Sarah Peters,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/24
82,AB357,cosponsor,Senator Dallas Harris,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/82nd2023/11
82,AB358,primary,Assemblyman Ken Gray,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/39
82,AB358,primary,Assemblyman Philip PK O’Neill,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/40
82,AB358,primary,Senator Jeff Stone,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/82nd2023/20
82,AB358,cosponsor,Assemblyman Rich DeLong,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/26
82,AB358,cosponsor,Assemblywoman Jill Dickman,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/31
82,AB358,cosponsor,Assemblywoman Danielle Gallant,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/23
82,AB358,cosponsor,Assemblyman Brian Hibbetts,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/13
82,AB358,cosponsor,Assemblyman Gregory Koenig,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/38
82,AB364,primary,Assemblywoman Lesley Cohen,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/29
82,AB364,primary,Assemblyman Philip PK O’Neill,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/40
82,AB364,cosponsor,Assemblywoman Natha Anderson,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/30
82,AB364,cosponsor,Assemblywoman Tracy Brown-May,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/42
82,AB364,cosponsor,Assemblywoman Jill Dickman,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/31
82,AB364,cosponsor,Assemblyman Reuben D'Silva,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/28
82,AB364,cosponsor,Assemblywoman Michelle Gorelow,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/35
82,AB37,primary,Assembly Committee on Education,,organization,https://www.leg.state.nv.us/App/NELIS/REL/82nd2023/Committee/399/Overview
82,AB371,primary,Assemblywoman Lesley Cohen,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/29
82,AB371,primary,Assemblywoman Shea Backus,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/37
82,AB371,primary,Senator James Ohrenschall,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/82nd2023/21
82,AB371,cosponsor,Assemblywoman Shannon Bilbray-Axelrod,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/34
82,AB383,primary,Assemblywoman Selena Torres,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/3
82,AB383,primary,Assemblywoman Sarah Peters,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/24
82,AB383,primary,Assemblywoman Michelle Gorelow,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/35
82,AB383,primary,Assemblywoman Cecelia González,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/16
82,AB383,cosponsor,Assemblywoman Natha Anderson,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/30
82,AB383,cosponsor,Assemblywoman Shannon Bilbray-Axelrod,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/34
82,AB383,cosponsor,Assemblywoman Tracy Brown-May,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/42
82,AB383,cosponsor,Assemblywoman Venicia Considine,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/18
82,AB383,cosponsor,Assemblyman Reuben D'Silva,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/28
82,AB383,cosponsor,Assemblywoman Bea Duran,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/11
82,AB383,cosponsor,Assemblywoman Sandra Jauregui,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/41
82,AB383,cosponsor,Assemblyman Cameron Miller,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/7
82,AB383,cosponsor,Assemblywoman Sabra Newby,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/10
82,AB383,cosponsor,Assemblywoman Shondra Summers-Armstrong,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/6
82,AB383,cosponsor,Assemblywoman Clara Thomas,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/17
82,AB383,cosponsor,Assemblyman Howard Watts,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/15
82,AB383,cosponsor,Senator Dallas Harris,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/82nd2023/11
82,AB385,primary,Assemblyman Gregory Hafen,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/36
82,AB386,primary,Assemblywoman Daniele Monroe-Moreno,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/1
82,AB386,cosponsor,Assemblywoman Shondra Summers-Armstrong,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/6
82,AB386,cosponsor,Assemblywoman Clara Thomas,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/17
82,AB389,primary,Assembly Committee on Health and Human Services,,organization,https://www.leg.state.nv.us/App/NELIS/REL/82nd2023/Committee/412/Overview
82,AB392,primary,Assemblywoman Heidi Kasama,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/2
82,AB392,primary,Assemblywoman Sandra Jauregui,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/41
82,AB392,primary,Assemblyman Bert Gurr,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/33
82,AB393,primary,Assemblywoman Heidi Kasama,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/2
82,AB393,primary,Senator Roberta Lange,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Senate/82nd2023/7
82,AB398,primary,Assembly Committee on Commerce and Labor,,organization,https://www.leg.state.nv.us/App/NELIS/REL/82nd2023/Committee/398/Overview
82,AB401,primary,Assemblywoman Sandra Jauregui,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/41
82,AB404,primary,Assembly Committee on Judiciary,,organization,https://www.leg.state.nv.us/App/NELIS/REL/82nd2023/Committee/392/Overview
82,AB406,primary,Assemblywoman Michelle Gorelow,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/35
82,AB411,primary,Assembly Committee on Judiciary,,organization,https://www.leg.state.nv.us/App/NELIS/REL/82nd2023/Committee/392/Overview
82,AB414,primary,Assemblywoman Shea Backus,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/37
82,AB415,primary,Assemblywoman Angie Taylor,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/27
82,AB418,primary,Assemblyman David Orentlicher,Democratic,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/20
82,AB428,primary,Assembly Committee on Revenue,,organization,https://www.leg.state.nv.us/App/NELIS/REL/82nd2023/Committee/400/Overview
82,AB432,primary,Assemblyman Gregory Koenig,Republican,person,https://www.leg.state.nv.us/App/Legislator/A/Assembly/82nd2023/38
